participant_id,data_file,TRIAL_INDEX,TRIAL_LABEL,TRIAL_START_TIME,CURRENT_SAC_DURATION,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_PEAK_VELOCITY,CURRENT_SAC_INDEX,CURRENT_SAC_START_TIME,CURRENT_SAC_END_TIME,CURRENT_SAC_DIRECTION,CURRENT_SAC_ANGLE,CURRENT_SAC_START_X,CURRENT_SAC_START_Y,CURRENT_SAC_END_X,CURRENT_SAC_END_Y,CURRENT_SAC_START_INTEREST_AREA_LABEL,CURRENT_SAC_END_INTEREST_AREA_LABEL,CURRENT_SAC_START_INTEREST_AREA_ID,CURRENT_SAC_END_INTEREST_AREA_ID,sentence,voice_id,image_id,stim_id,image,stimulus_file,session_var,exp_id,language,audio,aoi_type_start,aoi_type_end,saccade_transition,trial_id,time_from_trial_start,sentence_clean,merge_key,total_trial_duration,trial_duration,total_fixations_subject_object
edf10,saccade_edf10_2025_04_16_12_21.xls,1,Trial: 1,2154940,114,28.98,301.78,1524.74,1,976,1088,LEFT,-156.11,952.6,527.9,-813.4,1273.9,s_girl_girl_plant_tree,.,3.0,,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,exp_images/images/girl_plant_tree.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,other,other,edf10_1,-2153964,UNDEFINED,edf10|1|UNDEFINED,,,
edf10,saccade_edf10_2025_04_16_12_21.xls,1,Trial: 1,2154940,74,28.88,421.46,1842.9,2,1240,1312,RIGHT,26.23,-741.5,1231.3,963.2,427.8,.,s_girl_girl_plant_tree,,3.0,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,exp_images/images/girl_plant_tree.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,other,subject,other,edf10_1,-2153700,UNDEFINED,edf10|1|UNDEFINED,,,
edf10,saccade_edf10_2025_04_16_12_21.xls,1,Trial: 1,2154940,68,35.93,561.62,2308.22,5,2126,2192,LEFT,-153.1,928.4,418.9,-1296.7,1477.1,s_girl_girl_plant_tree,.,3.0,,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,exp_images/images/girl_plant_tree.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,other,other,edf10_1,-2152814,UNDEFINED,edf10|1|UNDEFINED,,,
edf10,saccade_edf10_2025_04_16_12_21.xls,1,Trial: 1,2154940,276,37.13,258.99,2513.82,7,2412,2686,RIGHT,26.71,-1320.4,1484.3,995.0,395.4,.,s_girl_girl_plant_tree,,3.0,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,exp_images/images/girl_plant_tree.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,other,subject,other,edf10_1,-2152528,UNDEFINED,edf10|1|UNDEFINED,,,
edf10,saccade_edf10_2025_04_16_12_21.xls,1,Trial: 1,2154940,46,17.08,376.87,956.95,10,3244,3288,LEFT,-155.8,949.2,608.3,39.2,1019.1,.,.,,,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,exp_images/images/girl_plant_tree.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,other,other,other,edf10_1,-2151696,UNDEFINED,edf10|1|UNDEFINED,,,
edf10,saccade_edf10_2025_04_16_12_21.xls,1,Trial: 1,2154940,44,14.17,330.11,800.51,11,3472,3514,LEFT,-155.28,46.8,1022.8,-823.7,1410.5,.,.,,,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,exp_images/images/girl_plant_tree.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,other,other,other,edf10_1,-2151468,UNDEFINED,edf10|1|UNDEFINED,,,
edf10,saccade_edf10_2025_04_16_12_21.xls,1,Trial: 1,2154940,56,33.4,644.61,2195.71,12,3560,3614,RIGHT,30.81,-883.4,1435.5,1001.2,352.7,.,s_girl_girl_plant_tree,,3.0,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,exp_images/images/girl_plant_tree.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,other,subject,other,edf10_1,-2151380,UNDEFINED,edf10|1|UNDEFINED,,,
edf10,saccade_edf10_2025_04_16_12_21.xls,1,Trial: 1,2154940,48,18.25,389.84,1091.87,17,5130,5176,LEFT,-151.93,958.5,475.2,17.1,975.6,s_girl_girl_plant_tree,.,3.0,,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,exp_images/images/girl_plant_tree.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,other,other,edf10_1,-2149810,UNDEFINED,edf10|1|UNDEFINED,,,
edf10,saccade_edf10_2025_04_16_12_21.xls,3,Trial: 3,2173864,48,14.18,323.62,1011.35,6,1922,1968,RIGHT,41.5,172.7,902.4,785.5,360.2,.,s_girl_girl_fed_dog,,2.0,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,exp_images/images/girl_fed_dog.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,other,subject,other,edf10_3,-2171942,UNDEFINED,edf10|3|UNDEFINED,,,
edf10,saccade_edf10_2025_04_16_12_21.xls,3,Trial: 3,2173864,68,19.9,349.35,1049.17,7,2168,2234,LEFT,-135.28,773.6,353.7,-69.8,1189.6,s_girl_girl_fed_dog,.,2.0,,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,exp_images/images/girl_fed_dog.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,other,other,edf10_3,-2171696,UNDEFINED,edf10|3|UNDEFINED,,,
