participant_id,data_file,TRIAL_INDEX,TRIAL_LABEL,TRIAL_START_TIME,CURRENT_FIX_DURATION,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_END,CURRENT_FIX_X,CURRENT_FIX_Y,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_INDEX,CURRENT_FIX_INTEREST_AREA_DWELL_TIME,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,TRIAL_FIXATION_TOTAL,sentence,voice_id,image_id,stim_id,image,stimulus_file,session_var,exp_id,language,audio,aoi_type,trial_id,time_from_trial_start,time_window,trial_duration_x,sentence_clean,merge_key,total_trial_duration,trial_duration_y,n_saccades,mean_saccade_amplitude
edf07,fixation_reports_edf07_2025_04_11_17_21.xls,14,Trial: 14,2022816,94,5,3166,3258,707.7,-167.8,.,,,,,10,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,exp_images/images/boy_broke_vase.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf07_14,-2019650,early,5184,UNDEFINEDnull,edf07|14|UNDEFINEDnull,4195,4993,,
edf07,fixation_reports_edf07_2025_04_11_17_21.xls,14,Trial: 14,2022816,94,5,3166,3258,707.7,-167.8,.,,,,,10,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,exp_images/images/boy_broke_vase.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf07_14,-2019650,early,5184,UNDEFINEDnull,edf07|14|UNDEFINEDnull,4963,4993,,
edf07,fixation_reports_edf07_2025_04_11_17_21.xls,17,Trial: 17,2051758,1230,4,2138,3366,790.3,-5.6,.,,,,,9,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,exp_images/images/man_cut_shrub.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf07_17,-2049620,early,5045,UNDEFINEDnull,edf07|17|UNDEFINEDnull,4480,4992,,
edf07,fixation_reports_edf07_2025_04_11_17_21.xls,17,Trial: 17,2051758,1230,4,2138,3366,790.3,-5.6,.,,,,,9,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,exp_images/images/man_cut_shrub.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf07_17,-2049620,early,5045,UNDEFINEDnull,edf07|17|UNDEFINEDnull,4225,4993,,
edf07,fixation_reports_edf07_2025_04_11_17_21.xls,23,Trial: 23,2134898,144,4,8980,9122,1007.8,-8.1,.,,,,,5,exp_images/sentences/Lamp-passive.jpg,PWA,IMG_01,STIM_19,exp_images/images/girl_lighted_lamp.jpg,stimuli_list_subj_7_a.csv,experiment,IMG_01_P_PWA,PUNJABI,exp_images/audio\PUNJABI\p_lamp.wav,other,edf07_23,-2125918,early,5265,exp_images/sentences/Lamp-passive.jpg,edf07|23|exp_images/sentences/Lamp-passive.jpg,9269,5265,17.0,2.98
edf07,fixation_reports_edf07_2025_04_11_17_21.xls,24,Trial: 24,2149346,254,6,6538,6790,762.4,-118.6,.,,,,,13,exp_images/sentences/Washed-scooter-passive.jpg,PWA,IMG_14,STIM_32,exp_images/images/driver_wash_scooter.jpg,stimuli_list_subj_7_a.csv,experiment,IMG_14_P_PWA,PUNJABI,exp_images/audio\PUNJABI\p_scooter.wav,other,edf07_24,-2142808,early,5842,exp_images/sentences/Washed-scooter-passive.jpg,edf07|24|exp_images/sentences/Washed-scooter-passive.jpg,8602,5842,24.0,2.874166666666667
edf07,fixation_reports_edf07_2025_04_11_17_21.xls,24,Trial: 24,2149346,366,10,8382,8746,917.7,-18.0,.,,,,,13,exp_images/sentences/Washed-scooter-passive.jpg,PWA,IMG_14,STIM_32,exp_images/images/driver_wash_scooter.jpg,stimuli_list_subj_7_a.csv,experiment,IMG_14_P_PWA,PUNJABI,exp_images/audio\PUNJABI\p_scooter.wav,other,edf07_24,-2140964,early,5842,exp_images/sentences/Washed-scooter-passive.jpg,edf07|24|exp_images/sentences/Washed-scooter-passive.jpg,8602,5842,24.0,2.874166666666667
edf07,fixation_reports_edf07_2025_04_11_17_21.xls,24,Trial: 24,2149346,650,11,8768,9416,987.6,-44.6,.,,,,,13,exp_images/sentences/Washed-scooter-passive.jpg,PWA,IMG_14,STIM_32,exp_images/images/driver_wash_scooter.jpg,stimuli_list_subj_7_a.csv,experiment,IMG_14_P_PWA,PUNJABI,exp_images/audio\PUNJABI\p_scooter.wav,other,edf07_24,-2140578,early,5842,exp_images/sentences/Washed-scooter-passive.jpg,edf07|24|exp_images/sentences/Washed-scooter-passive.jpg,8602,5842,24.0,2.874166666666667
edf07,fixation_reports_edf07_2025_04_11_17_21.xls,25,Trial: 25,2163468,83,4,10478,10561,888.6,-91.0,.,,,,,4,exp_images/sentences/Pushed-box-woa.jpg,PNA,IMG_05,STIM_41,exp_images/images/man_pushed_box.jpg,stimuli_list_subj_7_a.csv,experiment,IMG_05_P_PNA,PUNJABI,exp_images/audio\PUNJABI\p_woa_box.wav,other,edf07_25,-2152990,early,5574,exp_images/sentences/Pushed-box-woa.jpg,edf07|25|exp_images/sentences/Pushed-box-woa.jpg,9241,5574,10.0,4.287999999999999
edf07,fixation_reports_edf07_2025_04_11_17_21.xls,26,Trial: 26,2177886,416,10,9900,10314,560.0,-124.7,.,,,,,13,exp_images/sentences/Sapling-woa.jpg,PNA,IMG_03,STIM_39,exp_images/images/girl_plant_tree.jpg,stimuli_list_subj_7_a.csv,experiment,IMG_03_P_PNA,PUNJABI,exp_images/audio\PUNJABI\p_woa_sapling.wav,other,edf07_26,-2167986,early,5069,exp_images/sentences/Sapling-woa.jpg,edf07|26|exp_images/sentences/Sapling-woa.jpg,8309,5069,17.0,3.815882352941177
