participant_id,data_file,TRIAL_INDEX,TRIAL_LABEL,TRIAL_START_TIME,CURRENT_SAC_DURATION,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_PEAK_VELOCITY,CURRENT_SAC_INDEX,CURRENT_SAC_START_TIME,CURRENT_SAC_END_TIME,CURRENT_SAC_DIRECTION,CURRENT_SAC_ANGLE,CURRENT_SAC_START_X,CURRENT_SAC_START_Y,CURRENT_SAC_END_X,CURRENT_SAC_END_Y,CURRENT_SAC_START_INTEREST_AREA_LABEL,CURRENT_SAC_END_INTEREST_AREA_LABEL,CURRENT_SAC_START_INTEREST_AREA_ID,CURRENT_SAC_END_INTEREST_AREA_ID,sentence,voice_id,image_id,stim_id,image,stimulus_file,session_var,exp_id,language,audio,voice_type_category,aoi_type_start,aoi_type_end,saccade_transition,trial_id,time_from_trial_start,sentence_clean
edf33,saccade_edf33_2025_08_11_19_31.xls,1,Trial: 1,7357283,34,2.84,84.38,126.58,1,1250,1282,UP,86.21,955.9,512.6,966.5,352.0,.,.,,,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,other,other,other,edf33_1,-7356033,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,1,Trial: 1,7357283,28,2.09,74.05,119.3,2,1468,1494,RIGHT,9.84,963.0,363.8,1079.4,343.6,.,s_child_child_throw_frisbee,,2.0,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,other,subject,other,edf33_1,-7355815,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,1,Trial: 1,7357283,46,5.01,111.05,167.36,3,1812,1856,DOWN,-104.19,1071.8,348.2,1002.1,625.1,s_child_child_throw_frisbee,s_child_child_throw_frisbee,2.0,2.0,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_1,-7355471,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,1,Trial: 1,7357283,28,2.21,79.72,127.8,4,2082,2108,DOWN,-121.84,1002.0,642.5,935.3,751.3,s_child_child_throw_frisbee,.,2.0,,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,other,other,edf33_1,-7355201,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,1,Trial: 1,7357283,54,6.58,122.61,206.48,5,2298,2350,UP,100.05,932.4,776.9,867.0,404.6,.,o_frisbee_child_throw_frisbee,,3.0,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,other,object,other,edf33_1,-7354985,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,1,Trial: 1,7357283,28,2.05,74.0,105.01,6,2666,2692,UP,125.23,853.6,391.4,786.7,296.6,o_frisbee_child_throw_frisbee,o_frisbee_child_throw_frisbee,3.0,3.0,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,object,object_to_object,edf33_1,-7354617,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,1,Trial: 1,7357283,46,4.75,102.67,178.98,7,3006,3050,RIGHT,-7.95,776.3,293.7,1042.2,330.8,o_frisbee_child_throw_frisbee,s_child_child_throw_frisbee,3.0,2.0,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,subject,object_to_subject,edf33_1,-7354277,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,1,Trial: 1,7357283,26,1.69,65.37,105.5,8,3234,3258,RIGHT,-27.65,1032.4,332.1,1116.9,376.4,s_child_child_throw_frisbee,s_child_child_throw_frisbee,2.0,2.0,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_1,-7354049,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,1,Trial: 1,7357283,46,5.59,122.98,215.35,9,3470,3514,DOWN,-109.17,1115.0,397.5,1010.7,699.9,s_child_child_throw_frisbee,s_child_child_throw_frisbee,2.0,2.0,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_1,-7353813,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,1,Trial: 1,7357283,40,3.56,91.51,119.28,10,4076,4114,UP,73.26,1017.1,684.8,1075.5,489.1,s_child_child_throw_frisbee,s_child_child_throw_frisbee,2.0,2.0,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_1,-7353207,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,1,Trial: 1,7357283,30,2.47,83.27,111.39,11,4340,4368,UP,76.11,1074.3,482.9,1107.9,346.8,s_child_child_throw_frisbee,s_child_child_throw_frisbee,2.0,2.0,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_1,-7352943,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,1,Trial: 1,7357283,34,2.56,75.32,96.4,12,4970,5002,DOWN,-101.56,1102.8,344.7,1073.8,486.7,s_child_child_throw_frisbee,s_child_child_throw_frisbee,2.0,2.0,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_1,-7352313,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,1,Trial: 1,7357283,28,1.89,73.54,102.38,13,5310,5336,LEFT,141.92,1073.7,506.1,989.5,439.9,s_child_child_throw_frisbee,s_child_child_throw_frisbee,2.0,2.0,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_1,-7351973,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,1,Trial: 1,7357283,26,1.43,56.41,76.39,14,5678,5702,RIGHT,32.7,942.4,406.0,1010.2,362.4,.,s_child_child_throw_frisbee,,2.0,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,other,subject,other,edf33_1,-7351605,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,1,Trial: 1,7357283,22,1.3,59.41,83.04,15,5966,5986,RIGHT,29.19,1022.6,368.0,1086.2,332.4,s_child_child_throw_frisbee,s_child_child_throw_frisbee,2.0,2.0,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_1,-7351317,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,2,Trial: 2,7367113,34,2.85,82.89,129.88,1,872,904,UP,102.36,951.9,532.3,917.5,374.8,s_man_man_pushed_box,s_man_man_pushed_box,3.0,3.0,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,exp_images/images/man_pushed_box.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_2,-7366241,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,2,Trial: 2,7367113,24,1.3,52.9,74.7,2,1072,1094,UP,79.57,908.9,374.3,922.2,302.0,s_man_man_pushed_box,s_man_man_pushed_box,3.0,3.0,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,exp_images/images/man_pushed_box.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_2,-7366041,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,2,Trial: 2,7367113,42,5.76,137.82,263.79,3,1788,1828,RIGHT,-26.69,902.2,274.1,1193.6,420.6,s_man_man_pushed_box,o_box_man_pushed_box,3.0,2.0,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,exp_images/images/man_pushed_box.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,object,subject_to_object,edf33_2,-7365325,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,2,Trial: 2,7367113,24,1.4,58.18,83.98,4,2036,2058,LEFT,169.9,1167.3,432.9,1089.4,419.0,o_box_man_pushed_box,o_box_man_pushed_box,2.0,2.0,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,exp_images/images/man_pushed_box.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,object,object_to_object,edf33_2,-7365077,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,2,Trial: 2,7367113,36,3.75,104.24,150.29,5,2448,2482,DOWN,-94.86,1081.8,421.6,1063.7,635.4,o_box_man_pushed_box,o_box_man_pushed_box,2.0,2.0,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,exp_images/images/man_pushed_box.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,object,object_to_object,edf33_2,-7364665,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,2,Trial: 2,7367113,26,1.38,52.0,70.61,6,3062,3086,UP,89.85,1066.7,683.1,1066.9,603.8,o_box_man_pushed_box,o_box_man_pushed_box,2.0,2.0,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,exp_images/images/man_pushed_box.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,object,object_to_object,edf33_2,-7364051,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,2,Trial: 2,7367113,32,2.84,95.33,143.12,7,3388,3418,RIGHT,40.77,1060.0,597.5,1182.2,491.5,o_box_man_pushed_box,o_box_man_pushed_box,2.0,2.0,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,exp_images/images/man_pushed_box.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,object,object_to_object,edf33_2,-7363725,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,2,Trial: 2,7367113,50,6.96,140.94,216.85,8,3984,4032,LEFT,-172.43,1188.8,427.0,797.3,479.1,o_box_man_pushed_box,s_man_man_pushed_box,2.0,3.0,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,exp_images/images/man_pushed_box.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,subject,object_to_subject,edf33_2,-7363129,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,2,Trial: 2,7367113,24,0.55,42.8,63.33,9,4248,4270,LEFT,162.98,789.4,488.0,759.8,478.9,s_man_man_pushed_box,s_man_man_pushed_box,3.0,3.0,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,exp_images/images/man_pushed_box.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_2,-7362865,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,2,Trial: 2,7367113,28,1.78,67.83,85.52,10,4692,4718,RIGHT,44.06,776.1,468.8,848.8,398.2,s_man_man_pushed_box,s_man_man_pushed_box,3.0,3.0,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,exp_images/images/man_pushed_box.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_2,-7362421,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,2,Trial: 2,7367113,26,1.74,67.14,89.4,11,4896,4920,UP,65.73,863.1,383.5,903.5,293.8,s_man_man_pushed_box,s_man_man_pushed_box,3.0,3.0,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,exp_images/images/man_pushed_box.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_2,-7362217,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,2,Trial: 2,7367113,44,3.83,87.3,137.01,12,5530,5572,RIGHT,-19.5,902.9,298.0,1107.2,370.4,s_man_man_pushed_box,o_box_man_pushed_box,3.0,2.0,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,exp_images/images/man_pushed_box.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,object,subject_to_object,edf33_2,-7361583,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,3,Trial: 3,7376577,32,3.1,96.15,160.18,1,1124,1154,LEFT,-174.7,942.9,553.9,767.5,570.3,.,o_tabla_child_play_tabla,,3.0,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,exp_images/images/child_play_tabla.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,other,object,other,edf33_3,-7375453,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,3,Trial: 3,7376577,20,0.87,43.12,57.27,2,1722,1740,UP,126.44,747.2,586.4,717.7,546.2,o_tabla_child_play_tabla,o_tabla_child_play_tabla,3.0,3.0,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,exp_images/images/child_play_tabla.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,object,object_to_object,edf33_3,-7374855,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,3,Trial: 3,7376577,52,6.67,132.5,251.1,3,1950,2000,RIGHT,41.94,713.3,545.9,994.7,292.4,o_tabla_child_play_tabla,s_child_child_play_tabla,3.0,2.0,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,exp_images/images/child_play_tabla.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,subject,object_to_subject,edf33_3,-7374627,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,3,Trial: 3,7376577,200,1.17,193.04,349.44,4,3194,3392,UP,71.9,1002.5,289.7,1023.3,226.4,s_child_child_play_tabla,s_child_child_play_tabla,2.0,2.0,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,exp_images/images/child_play_tabla.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_3,-7373383,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,3,Trial: 3,7376577,16,0.62,39.43,47.61,5,3616,3630,DOWN,-126.34,997.5,286.0,976.7,314.3,s_child_child_play_tabla,s_child_child_play_tabla,2.0,2.0,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,exp_images/images/child_play_tabla.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_3,-7372961,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,3,Trial: 3,7376577,16,0.62,34.08,47.55,6,3962,3976,LEFT,-179.02,981.9,315.2,947.0,315.8,s_child_child_play_tabla,s_child_child_play_tabla,2.0,2.0,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,exp_images/images/child_play_tabla.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_3,-7372615,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,3,Trial: 3,7376577,50,5.64,115.73,198.49,7,4244,4292,DOWN,-132.98,959.0,310.2,740.3,545.7,s_child_child_play_tabla,o_tabla_child_play_tabla,2.0,3.0,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,exp_images/images/child_play_tabla.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,object,subject_to_object,edf33_3,-7372333,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,3,Trial: 3,7376577,54,5.68,108.11,138.18,8,4906,4958,RIGHT,44.04,763.5,551.3,996.1,325.6,o_tabla_child_play_tabla,s_child_child_play_tabla,3.0,2.0,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,exp_images/images/child_play_tabla.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,subject,object_to_subject,edf33_3,-7371671,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,3,Trial: 3,7376577,44,5.06,115.78,165.96,9,5322,5364,DOWN,-89.52,980.3,331.7,982.7,621.4,s_child_child_play_tabla,.,2.0,,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,exp_images/images/child_play_tabla.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,other,other,edf33_3,-7371255,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,4,Trial: 4,7386195,18,0.78,40.19,55.52,1,1080,1096,LEFT,178.07,946.7,547.6,902.5,546.1,o_bucket_boy_filled_bucket,o_bucket_boy_filled_bucket,2.0,2.0,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,exp_images/images/boy_filled_bucket.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,object,object_to_object,edf33_4,-7385115,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,4,Trial: 4,7386195,30,2.58,88.78,116.1,2,1506,1534,UP,53.86,902.6,542.3,988.9,423.6,o_bucket_boy_filled_bucket,s_boy_boy_filled_bucket,2.0,3.0,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,exp_images/images/boy_filled_bucket.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,subject,object_to_subject,edf33_4,-7384689,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,4,Trial: 4,7386195,30,2.49,83.49,130.18,3,2286,2314,LEFT,-145.17,1002.1,390.7,886.4,471.5,s_boy_boy_filled_bucket,o_bucket_boy_filled_bucket,3.0,2.0,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,exp_images/images/boy_filled_bucket.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,object,subject_to_object,edf33_4,-7383909,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,4,Trial: 4,7386195,26,1.32,53.28,91.92,4,2814,2838,RIGHT,5.57,886.4,502.9,960.8,495.6,o_bucket_boy_filled_bucket,o_bucket_boy_filled_bucket,2.0,2.0,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,exp_images/images/boy_filled_bucket.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,object,object_to_object,edf33_4,-7383381,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,4,Trial: 4,7386195,46,4.57,106.13,178.67,5,3524,3568,RIGHT,24.61,933.0,536.0,1169.3,427.4,o_bucket_boy_filled_bucket,s_boy_boy_filled_bucket,2.0,3.0,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,exp_images/images/boy_filled_bucket.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,subject,object_to_subject,edf33_4,-7382671,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,4,Trial: 4,7386195,26,1.62,63.33,91.98,6,3894,3918,LEFT,146.03,1129.2,415.6,1052.9,364.2,s_boy_boy_filled_bucket,s_boy_boy_filled_bucket,3.0,3.0,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,exp_images/images/boy_filled_bucket.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_4,-7382301,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,4,Trial: 4,7386195,28,1.75,63.01,76.38,7,4174,4200,UP,76.2,1049.0,353.1,1072.6,257.0,s_boy_boy_filled_bucket,s_boy_boy_filled_bucket,3.0,3.0,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,exp_images/images/boy_filled_bucket.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_4,-7382021,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,4,Trial: 4,7386195,40,4.84,122.06,175.81,8,4440,4478,DOWN,-128.59,1072.4,256.8,901.6,471.2,s_boy_boy_filled_bucket,o_bucket_boy_filled_bucket,3.0,2.0,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,exp_images/images/boy_filled_bucket.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,object,subject_to_object,edf33_4,-7381755,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,4,Trial: 4,7386195,28,1.31,49.89,55.35,9,4810,4836,DOWN,-69.8,900.2,495.3,925.9,565.5,o_bucket_boy_filled_bucket,o_bucket_boy_filled_bucket,2.0,2.0,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,exp_images/images/boy_filled_bucket.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,object,object_to_object,edf33_4,-7381385,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,4,Trial: 4,7386195,32,3.05,97.4,153.53,10,5014,5044,RIGHT,-5.7,941.7,586.7,1114.8,604.1,o_bucket_boy_filled_bucket,s_boy_boy_filled_bucket,2.0,3.0,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,exp_images/images/boy_filled_bucket.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,subject,object_to_subject,edf33_4,-7381181,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,4,Trial: 4,7386195,24,1.34,54.79,85.76,11,5284,5306,LEFT,-171.53,1162.4,638.2,1086.6,649.6,s_boy_boy_filled_bucket,s_boy_boy_filled_bucket,3.0,3.0,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,exp_images/images/boy_filled_bucket.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_4,-7380911,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,4,Trial: 4,7386195,30,2.0,68.34,84.98,12,5486,5514,UP,82.74,1079.4,648.1,1093.8,534.2,s_boy_boy_filled_bucket,s_boy_boy_filled_bucket,3.0,3.0,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,exp_images/images/boy_filled_bucket.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_4,-7380709,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,4,Trial: 4,7386195,228,3.98,131.92,427.43,13,5650,5876,UP,101.41,1086.6,517.7,1041.9,295.6,s_boy_boy_filled_bucket,s_boy_boy_filled_bucket,3.0,3.0,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,exp_images/images/boy_filled_bucket.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_4,-7380545,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,5,Trial: 5,7395839,40,4.84,120.01,228.1,1,1074,1112,LEFT,-176.7,945.2,503.4,670.8,519.3,s_girl_girl_plant_tree,o_tree_girl_plant_tree,3.0,2.0,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,exp_images/images/girl_plant_tree.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,object,subject_to_object,edf33_5,-7394765,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,5,Trial: 5,7395839,30,2.15,73.9,83.19,2,1304,1332,DOWN,-95.12,679.7,523.5,668.7,646.9,o_tree_girl_plant_tree,o_tree_girl_plant_tree,2.0,2.0,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,exp_images/images/girl_plant_tree.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,object,object_to_object,edf33_5,-7394535,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,5,Trial: 5,7395839,30,2.59,87.15,138.17,3,1626,1654,RIGHT,-15.8,663.2,673.1,806.4,714.0,o_tree_girl_plant_tree,o_tree_girl_plant_tree,2.0,2.0,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,exp_images/images/girl_plant_tree.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,object,object_to_object,edf33_5,-7394213,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,5,Trial: 5,7395839,46,5.42,120.55,216.67,4,1890,1934,RIGHT,40.49,818.9,709.6,1053.7,507.4,o_tree_girl_plant_tree,s_girl_girl_plant_tree,2.0,3.0,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,exp_images/images/girl_plant_tree.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,object,subject,object_to_subject,edf33_5,-7393949,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,5,Trial: 5,7395839,28,1.9,72.74,85.46,5,2146,2172,UP,100.7,1036.5,504.8,1016.5,398.7,s_girl_girl_plant_tree,s_girl_girl_plant_tree,3.0,3.0,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,exp_images/images/girl_plant_tree.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_5,-7393693,UNDEFINED
edf33,saccade_edf33_2025_08_11_19_31.xls,5,Trial: 5,7395839,22,1.42,65.09,92.59,6,2842,2862,RIGHT,-5.83,1005.7,397.5,1085.9,405.7,s_girl_girl_plant_tree,s_girl_girl_plant_tree,3.0,3.0,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,exp_images/images/girl_plant_tree.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,Unknown,subject,subject,subject_to_subject,edf33_5,-7392997,UNDEFINED
