participant_id,trial_id,TRIAL_INDEX,saccade_transition,sentence,voice_id,mean_amplitude,mean_duration,n_transitions
edf06,edf06_29,29,object_to_subject,exp_images/sentences/Frisbee-woa.jpg,PNA,6.9350000000000005,52.0,2
edf06,edf06_29,29,subject_to_subject,exp_images/sentences/Frisbee-woa.jpg,PNA,2.3666666666666667,30.0,3
edf06,edf06_3,3,object_to_object,UNDEFINED,UNDEFINED,1.7383333333333333,25.333333333333332,6
edf06,edf06_3,3,object_to_subject,UNDEFINED,UNDEFINED,7.09,51.0,2
edf06,edf06_3,3,subject_to_object,UNDEFINED,UNDEFINED,5.9,44.0,2
edf06,edf06_3,3,subject_to_subject,UNDEFINED,UNDEFINED,2.123,27.0,10
edf06,edf06_30,30,object_to_object,exp_images/sentences/Tabla-woa.jpg,PNA,0.9766666666666666,20.666666666666668,3
edf06,edf06_30,30,object_to_subject,exp_images/sentences/Tabla-woa.jpg,PNA,7.183333333333334,61.333333333333336,3
edf06,edf06_30,30,subject_to_object,exp_images/sentences/Tabla-woa.jpg,PNA,6.67,52.0,2
edf06,edf06_30,30,subject_to_subject,exp_images/sentences/Tabla-woa.jpg,PNA,1.09,23.333333333333332,3
edf06,edf06_31,31,object_to_object,exp_images/sentences/active_artist_picture.jpg,ACT,1.2128571428571429,22.0,7
edf06,edf06_31,31,object_to_subject,exp_images/sentences/active_artist_picture.jpg,ACT,6.413333333333334,48.0,3
edf06,edf06_31,31,subject_to_object,exp_images/sentences/active_artist_picture.jpg,ACT,7.243333333333333,46.666666666666664,3
edf06,edf06_31,31,subject_to_subject,exp_images/sentences/active_artist_picture.jpg,ACT,1.8,26.0,1
edf06,edf06_32,32,object_to_object,exp_images/sentences/active_girl_cake.jpg,ACT,0.69,118.0,2
edf06,edf06_32,32,object_to_subject,exp_images/sentences/active_girl_cake.jpg,ACT,3.2100000000000004,34.666666666666664,3
edf06,edf06_32,32,subject_to_object,exp_images/sentences/active_girl_cake.jpg,ACT,4.705,40.0,2
edf06,edf06_32,32,subject_to_subject,exp_images/sentences/active_girl_cake.jpg,ACT,1.15,21.0,2
edf06,edf06_33,33,object_to_object,exp_images/sentences/active_girl_window.jpg,ACT,1.5,23.5,4
edf06,edf06_33,33,object_to_subject,exp_images/sentences/active_girl_window.jpg,ACT,6.68,52.0,1
edf06,edf06_33,33,subject_to_object,exp_images/sentences/active_girl_window.jpg,ACT,5.75,46.0,2
edf06,edf06_33,33,subject_to_subject,exp_images/sentences/active_girl_window.jpg,ACT,0.905,21.0,2
edf06,edf06_34,34,object_to_object,exp_images/sentences/passive_girl_dog.jpg,PWA,0.9039999999999999,24.4,5
edf06,edf06_34,34,object_to_subject,exp_images/sentences/passive_girl_dog.jpg,PWA,6.39,54.0,1
edf06,edf06_34,34,subject_to_object,exp_images/sentences/passive_girl_dog.jpg,PWA,6.13,46.0,1
edf06,edf06_34,34,subject_to_subject,exp_images/sentences/passive_girl_dog.jpg,PWA,2.28,28.0,1
edf06,edf06_35,35,object_to_object,exp_images/sentences/passive_boy_vegetables.jpg,PWA,1.1971428571428573,22.571428571428573,7
edf06,edf06_35,35,object_to_subject,exp_images/sentences/passive_boy_vegetables.jpg,PWA,7.55,58.0,1
edf06,edf06_35,35,subject_to_object,exp_images/sentences/passive_boy_vegetables.jpg,PWA,5.55,48.0,1
edf06,edf06_36,36,object_to_object,exp_images/sentences/passive_boy_vase.jpg,PWA,1.03,21.2,5
edf06,edf06_36,36,object_to_subject,exp_images/sentences/passive_boy_vase.jpg,PWA,6.25,48.0,2
edf06,edf06_36,36,subject_to_object,exp_images/sentences/passive_boy_vase.jpg,PWA,6.035,45.0,2
edf06,edf06_36,36,subject_to_subject,exp_images/sentences/passive_boy_vase.jpg,PWA,0.845,20.0,2
edf06,edf06_4,4,object_to_object,UNDEFINED,UNDEFINED,3.783333333333333,39.333333333333336,3
edf06,edf06_4,4,object_to_subject,UNDEFINED,UNDEFINED,6.05,46.0,1
edf06,edf06_4,4,subject_to_object,UNDEFINED,UNDEFINED,4.15,40.0,1
edf06,edf06_4,4,subject_to_subject,UNDEFINED,UNDEFINED,1.97,28.333333333333332,6
edf06,edf06_5,5,object_to_object,UNDEFINED,UNDEFINED,1.57,25.0,4
edf06,edf06_5,5,object_to_subject,UNDEFINED,UNDEFINED,3.2466666666666666,37.333333333333336,3
edf06,edf06_5,5,subject_to_object,UNDEFINED,UNDEFINED,3.3449999999999998,38.0,2
edf06,edf06_5,5,subject_to_subject,UNDEFINED,UNDEFINED,0.645,17.0,2
edf06,edf06_6,6,object_to_object,UNDEFINED,UNDEFINED,2.1574999999999998,28.0,4
edf06,edf06_6,6,object_to_subject,UNDEFINED,UNDEFINED,3.8200000000000003,39.0,2
edf06,edf06_6,6,subject_to_object,UNDEFINED,UNDEFINED,5.75,82.0,1
edf06,edf06_6,6,subject_to_subject,UNDEFINED,UNDEFINED,1.0833333333333333,21.666666666666668,6
edf06,edf06_7,7,object_to_object,UNDEFINED,UNDEFINED,1.9083333333333334,27.0,6
edf06,edf06_7,7,object_to_subject,UNDEFINED,UNDEFINED,3.88,38.0,1
edf06,edf06_7,7,subject_to_object,UNDEFINED,UNDEFINED,6.16,42.0,1
edf06,edf06_7,7,subject_to_subject,UNDEFINED,UNDEFINED,1.6666666666666667,25.333333333333332,3
edf06,edf06_8,8,object_to_object,UNDEFINED,UNDEFINED,2.28875,29.25,8
edf06,edf06_8,8,object_to_subject,UNDEFINED,UNDEFINED,9.44,63.0,2
edf06,edf06_8,8,subject_to_object,UNDEFINED,UNDEFINED,5.02,40.0,1
edf06,edf06_8,8,subject_to_subject,UNDEFINED,UNDEFINED,3.2783333333333338,36.0,6
edf06,edf06_9,9,object_to_object,UNDEFINED,UNDEFINED,2.8,32.4,5
edf06,edf06_9,9,object_to_subject,UNDEFINED,UNDEFINED,4.75,134.0,2
edf06,edf06_9,9,subject_to_object,UNDEFINED,UNDEFINED,2.716666666666667,30.666666666666668,3
edf06,edf06_9,9,subject_to_subject,UNDEFINED,UNDEFINED,0.82,20.0,1
edf07,edf07_1,1,object_to_object,UNDEFINED,UNDEFINED,1.0366666666666668,21.333333333333332,6
edf07,edf07_1,1,object_to_subject,UNDEFINED,UNDEFINED,4.77,40.0,3
edf07,edf07_1,1,subject_to_object,UNDEFINED,UNDEFINED,5.529999999999999,43.6,5
edf07,edf07_1,1,subject_to_subject,UNDEFINED,UNDEFINED,1.8233333333333333,25.666666666666668,6
edf07,edf07_10,10,object_to_object,UNDEFINED,UNDEFINED,1.09,22.0,4
edf07,edf07_10,10,object_to_subject,UNDEFINED,UNDEFINED,4.13,36.0,1
edf07,edf07_10,10,subject_to_object,UNDEFINED,UNDEFINED,2.735,31.0,2
edf07,edf07_10,10,subject_to_subject,UNDEFINED,UNDEFINED,1.32,79.33333333333333,3
edf07,edf07_11,11,object_to_subject,UNDEFINED,UNDEFINED,5.045,45.0,2
edf07,edf07_11,11,subject_to_object,UNDEFINED,UNDEFINED,6.4,47.0,2
edf07,edf07_11,11,subject_to_subject,UNDEFINED,UNDEFINED,2.1350000000000002,49.8,10
edf07,edf07_12,12,object_to_subject,UNDEFINED,UNDEFINED,5.25,42.0,1
edf07,edf07_12,12,subject_to_object,UNDEFINED,UNDEFINED,3.79,36.0,1
edf07,edf07_12,12,subject_to_subject,UNDEFINED,UNDEFINED,1.897142857142857,27.714285714285715,7
edf07,edf07_13,13,subject_to_object,UNDEFINED,UNDEFINED,3.79,36.0,1
edf07,edf07_13,13,subject_to_subject,UNDEFINED,UNDEFINED,1.425,104.0,2
edf07,edf07_14,14,object_to_object,UNDEFINED,UNDEFINED,1.28,22.0,2
edf07,edf07_14,14,subject_to_subject,UNDEFINED,UNDEFINED,0.69,18.0,1
edf07,edf07_15,15,object_to_object,UNDEFINED,UNDEFINED,2.5925000000000002,29.0,8
edf07,edf07_15,15,object_to_subject,UNDEFINED,UNDEFINED,5.77,50.0,1
edf07,edf07_15,15,subject_to_object,UNDEFINED,UNDEFINED,5.33,42.0,1
edf07,edf07_15,15,subject_to_subject,UNDEFINED,UNDEFINED,1.6300000000000001,26.4,5
edf07,edf07_16,16,object_to_object,UNDEFINED,UNDEFINED,1.2575,23.0,4
edf07,edf07_16,16,object_to_subject,UNDEFINED,UNDEFINED,1.67,26.0,1
edf07,edf07_16,16,subject_to_object,UNDEFINED,UNDEFINED,2.855,34.0,2
edf07,edf07_16,16,subject_to_subject,UNDEFINED,UNDEFINED,1.52,69.42857142857143,7
edf07,edf07_17,17,object_to_object,UNDEFINED,UNDEFINED,2.065,43.0,2
edf07,edf07_17,17,object_to_subject,UNDEFINED,UNDEFINED,4.72,218.0,1
edf07,edf07_17,17,subject_to_object,UNDEFINED,UNDEFINED,3.815,35.0,2
edf07,edf07_17,17,subject_to_subject,UNDEFINED,UNDEFINED,0.465,112.0,2
edf07,edf07_18,18,object_to_object,UNDEFINED,UNDEFINED,0.8525,20.0,4
edf07,edf07_18,18,object_to_subject,UNDEFINED,UNDEFINED,4.87,40.0,1
edf07,edf07_18,18,subject_to_object,UNDEFINED,UNDEFINED,1.64,26.0,1
edf07,edf07_18,18,subject_to_subject,UNDEFINED,UNDEFINED,2.07,186.0,1
edf07,edf07_19,19,object_to_object,exp_images/sentences/Letter.jpg,ACT,2.67,34.0,1
edf07,edf07_19,19,subject_to_object,exp_images/sentences/Letter.jpg,ACT,2.86,32.0,1
edf07,edf07_19,19,subject_to_subject,exp_images/sentences/Letter.jpg,ACT,2.37,45.6,10
edf07,edf07_2,2,object_to_object,UNDEFINED,UNDEFINED,2.385263157894737,29.57894736842105,19
edf07,edf07_2,2,object_to_subject,UNDEFINED,UNDEFINED,3.05,34.0,1
edf07,edf07_2,2,subject_to_object,UNDEFINED,UNDEFINED,2.793333333333333,30.666666666666668,3
edf07,edf07_20,20,object_to_object,exp_images/sentences/Bucket.jpg,ACT,1.8916666666666668,27.0,6
edf07,edf07_20,20,object_to_subject,exp_images/sentences/Bucket.jpg,ACT,1.92,28.0,1
edf07,edf07_20,20,subject_to_object,exp_images/sentences/Bucket.jpg,ACT,2.12,30.0,1
edf07,edf07_20,20,subject_to_subject,exp_images/sentences/Bucket.jpg,ACT,1.04,121.0,2
edf07,edf07_21,21,object_to_object,exp_images/sentences/Folded-clothes.jpg,ACT,0.8,20.0,1
edf07,edf07_21,21,object_to_subject,exp_images/sentences/Folded-clothes.jpg,ACT,6.64,126.0,2
edf07,edf07_21,21,subject_to_object,exp_images/sentences/Folded-clothes.jpg,ACT,5.255000000000001,48.0,2
edf07,edf07_21,21,subject_to_subject,exp_images/sentences/Folded-clothes.jpg,ACT,1.19,22.5,4
edf07,edf07_22,22,object_to_object,exp_images/sentences/Closed-door-passive.jpg,PWA,0.77,19.0,4
edf07,edf07_22,22,object_to_subject,exp_images/sentences/Closed-door-passive.jpg,PWA,1.53,26.0,1
edf07,edf07_23,23,object_to_object,exp_images/sentences/Lamp-passive.jpg,PWA,1.08,21.6,5
edf07,edf07_23,23,object_to_subject,exp_images/sentences/Lamp-passive.jpg,PWA,4.955,45.0,2
edf07,edf07_23,23,subject_to_object,exp_images/sentences/Lamp-passive.jpg,PWA,3.9225000000000003,37.0,4
edf07,edf07_23,23,subject_to_subject,exp_images/sentences/Lamp-passive.jpg,PWA,4.195,36.0,2
edf07,edf07_24,24,object_to_object,exp_images/sentences/Washed-scooter-passive.jpg,PWA,0.77,20.0,1
edf07,edf07_24,24,object_to_subject,exp_images/sentences/Washed-scooter-passive.jpg,PWA,3.3550000000000004,90.0,2
edf07,edf07_24,24,subject_to_object,exp_images/sentences/Washed-scooter-passive.jpg,PWA,4.62,48.0,1
edf07,edf07_24,24,subject_to_subject,exp_images/sentences/Washed-scooter-passive.jpg,PWA,2.57125,69.25,8
edf07,edf07_25,25,subject_to_subject,exp_images/sentences/Pushed-box-woa.jpg,PNA,1.7466666666666668,73.33333333333333,3
edf07,edf07_26,26,object_to_object,exp_images/sentences/Sapling-woa.jpg,PNA,2.1766666666666667,107.33333333333333,3
edf07,edf07_26,26,subject_to_subject,exp_images/sentences/Sapling-woa.jpg,PNA,0.91,27.5,4
edf07,edf07_27,27,object_to_object,exp_images/sentences/Shrub-woa.jpg,PNA,1.2357142857142858,42.0,7
edf07,edf07_27,27,object_to_subject,exp_images/sentences/Shrub-woa.jpg,PNA,4.26,36.0,2
edf07,edf07_27,27,subject_to_object,exp_images/sentences/Shrub-woa.jpg,PNA,3.5599999999999996,34.0,2
edf07,edf07_28,28,object_to_object,exp_images/sentences/active_dog_hole.jpg,ACT,1.0,20.0,1
edf07,edf07_28,28,object_to_subject,exp_images/sentences/active_dog_hole.jpg,ACT,3.77,34.0,1
edf07,edf07_28,28,subject_to_object,exp_images/sentences/active_dog_hole.jpg,ACT,4.11,38.0,1
edf07,edf07_28,28,subject_to_subject,exp_images/sentences/active_dog_hole.jpg,ACT,1.3457142857142856,28.0,7
edf07,edf07_29,29,subject_to_subject,exp_images/sentences/active_child_frisbee.jpg,ACT,0.7633333333333333,23.333333333333332,3
edf07,edf07_3,3,object_to_object,UNDEFINED,UNDEFINED,1.9933333333333334,27.555555555555557,9
edf07,edf07_3,3,object_to_subject,UNDEFINED,UNDEFINED,5.56,45.333333333333336,3
edf07,edf07_3,3,subject_to_object,UNDEFINED,UNDEFINED,5.38,43.5,4
edf07,edf07_3,3,subject_to_subject,UNDEFINED,UNDEFINED,1.9675,29.0,4
edf07,edf07_30,30,object_to_object,exp_images/sentences/active_child_tabla.jpg,ACT,0.615,17.0,2
edf07,edf07_30,30,object_to_subject,exp_images/sentences/active_child_tabla.jpg,ACT,5.78,46.0,1
edf07,edf07_31,31,object_to_object,exp_images/sentences/passive_artist_picture.jpg,PWA,2.2483333333333335,28.333333333333332,6
edf07,edf07_31,31,object_to_subject,exp_images/sentences/passive_artist_picture.jpg,PWA,4.946666666666666,90.0,3
edf07,edf07_31,31,subject_to_object,exp_images/sentences/passive_artist_picture.jpg,PWA,7.6,60.0,1
edf07,edf07_31,31,subject_to_subject,exp_images/sentences/passive_artist_picture.jpg,PWA,1.3933333333333333,78.0,3
edf07,edf07_32,32,object_to_object,exp_images/sentences/passive_girl_cake.jpg,PWA,0.76,19.0,2
edf07,edf07_32,32,subject_to_subject,exp_images/sentences/passive_girl_cake.jpg,PWA,0.8975,20.5,4
edf07,edf07_33,33,object_to_object,exp_images/sentences/passive_girl_window.jpg,PWA,4.515,53.0,2
edf07,edf07_33,33,subject_to_object,exp_images/sentences/passive_girl_window.jpg,PWA,2.495,30.0,2
edf07,edf07_33,33,subject_to_subject,exp_images/sentences/passive_girl_window.jpg,PWA,1.7,26.0,1
edf07,edf07_34,34,object_to_object,exp_images/sentences/noagent_girl_dog.jpg,PNA,0.53,16.0,1
edf07,edf07_34,34,subject_to_object,exp_images/sentences/noagent_girl_dog.jpg,PNA,5.53,48.0,1
edf07,edf07_34,34,subject_to_subject,exp_images/sentences/noagent_girl_dog.jpg,PNA,2.23,34.0,1
edf07,edf07_35,35,object_to_subject,exp_images/sentences/noagent_boy_vegetables.jpg,PNA,7.0,54.0,1
edf07,edf07_35,35,subject_to_object,exp_images/sentences/noagent_boy_vegetables.jpg,PNA,7.1,46.0,1
edf07,edf07_35,35,subject_to_subject,exp_images/sentences/noagent_boy_vegetables.jpg,PNA,1.08,22.0,1
edf07,edf07_36,36,object_to_object,exp_images/sentences/noagent_boy_vase.jpg,PNA,1.7400000000000002,26.666666666666668,3
edf07,edf07_36,36,object_to_subject,exp_images/sentences/noagent_boy_vase.jpg,PNA,2.3049999999999997,28.0,2
edf07,edf07_36,36,subject_to_object,exp_images/sentences/noagent_boy_vase.jpg,PNA,1.71,30.0,1
edf07,edf07_36,36,subject_to_subject,exp_images/sentences/noagent_boy_vase.jpg,PNA,0.82,20.0,1
edf07,edf07_4,4,object_to_object,UNDEFINED,UNDEFINED,1.5066666666666666,25.666666666666668,6
edf07,edf07_4,4,object_to_subject,UNDEFINED,UNDEFINED,3.955,82.0,2
edf07,edf07_4,4,subject_to_object,UNDEFINED,UNDEFINED,2.08,28.0,1
edf07,edf07_4,4,subject_to_subject,UNDEFINED,UNDEFINED,0.8999999999999999,21.0,2
edf07,edf07_5,5,object_to_object,UNDEFINED,UNDEFINED,1.6016666666666666,28.666666666666668,6
edf07,edf07_5,5,object_to_subject,UNDEFINED,UNDEFINED,5.74,48.0,1
edf07,edf07_5,5,subject_to_object,UNDEFINED,UNDEFINED,3.6900000000000004,40.0,2
edf07,edf07_5,5,subject_to_subject,UNDEFINED,UNDEFINED,1.53,24.0,3
edf07,edf07_6,6,object_to_object,UNDEFINED,UNDEFINED,1.3820000000000001,23.4,10
edf07,edf07_6,6,object_to_subject,UNDEFINED,UNDEFINED,1.895,29.0,2
edf07,edf07_6,6,subject_to_object,UNDEFINED,UNDEFINED,2.4699999999999998,31.0,2
edf07,edf07_6,6,subject_to_subject,UNDEFINED,UNDEFINED,4.54,42.0,1
edf07,edf07_7,7,object_to_object,UNDEFINED,UNDEFINED,1.4933333333333334,24.333333333333332,6
edf07,edf07_7,7,object_to_subject,UNDEFINED,UNDEFINED,5.86,50.0,1
edf07,edf07_7,7,subject_to_object,UNDEFINED,UNDEFINED,5.195,40.0,2
edf07,edf07_7,7,subject_to_subject,UNDEFINED,UNDEFINED,1.3850000000000002,23.0,2
edf07,edf07_8,8,object_to_subject,UNDEFINED,UNDEFINED,4.225,37.0,2
edf07,edf07_8,8,subject_to_object,UNDEFINED,UNDEFINED,4.3575,39.0,4
edf07,edf07_8,8,subject_to_subject,UNDEFINED,UNDEFINED,0.7566666666666667,20.0,3
edf07,edf07_9,9,object_to_object,UNDEFINED,UNDEFINED,2.0975,27.5,4
edf07,edf07_9,9,object_to_subject,UNDEFINED,UNDEFINED,3.5066666666666664,74.0,3
edf07,edf07_9,9,subject_to_object,UNDEFINED,UNDEFINED,4.003333333333333,38.0,3
edf07,edf07_9,9,subject_to_subject,UNDEFINED,UNDEFINED,1.075,22.0,2
edf08,edf08_1,1,object_to_object,UNDEFINED,UNDEFINED,2.492857142857143,30.0,7
edf08,edf08_1,1,object_to_subject,UNDEFINED,UNDEFINED,2.69,30.0,1
edf08,edf08_1,1,subject_to_object,UNDEFINED,UNDEFINED,3.245,34.0,2
edf08,edf08_1,1,subject_to_subject,UNDEFINED,UNDEFINED,2.336,26.8,5
edf08,edf08_10,10,object_to_object,UNDEFINED,UNDEFINED,2.02,27.0,2
edf08,edf08_10,10,object_to_subject,UNDEFINED,UNDEFINED,3.26,32.0,1
edf08,edf08_10,10,subject_to_object,UNDEFINED,UNDEFINED,4.36,34.0,1
edf08,edf08_10,10,subject_to_subject,UNDEFINED,UNDEFINED,1.7166666666666668,80.66666666666667,3
edf08,edf08_11,11,object_to_object,UNDEFINED,UNDEFINED,1.135,22.0,4
edf08,edf08_11,11,object_to_subject,UNDEFINED,UNDEFINED,5.85,42.0,1
edf08,edf08_11,11,subject_to_object,UNDEFINED,UNDEFINED,6.25,48.0,1
edf08,edf08_11,11,subject_to_subject,UNDEFINED,UNDEFINED,1.2533333333333332,23.333333333333332,3
edf08,edf08_12,12,object_to_object,UNDEFINED,UNDEFINED,1.255,23.0,2
edf08,edf08_12,12,object_to_subject,UNDEFINED,UNDEFINED,3.83,36.0,2
edf08,edf08_12,12,subject_to_object,UNDEFINED,UNDEFINED,2.9,32.0,1
edf08,edf08_13,13,object_to_object,UNDEFINED,UNDEFINED,1.5799999999999998,27.142857142857142,7
edf08,edf08_13,13,object_to_subject,UNDEFINED,UNDEFINED,4.55,38.0,1
edf08,edf08_13,13,subject_to_object,UNDEFINED,UNDEFINED,5.46,131.0,2
edf08,edf08_14,14,object_to_object,UNDEFINED,UNDEFINED,1.22,23.0,2
edf08,edf08_14,14,object_to_subject,UNDEFINED,UNDEFINED,5.335,118.0,2
edf08,edf08_14,14,subject_to_object,UNDEFINED,UNDEFINED,5.42,42.0,1
edf08,edf08_14,14,subject_to_subject,UNDEFINED,UNDEFINED,1.585,24.0,2
edf08,edf08_15,15,object_to_object,UNDEFINED,UNDEFINED,3.0060000000000002,64.4,5
edf08,edf08_15,15,object_to_subject,UNDEFINED,UNDEFINED,4.34,46.0,1
edf08,edf08_15,15,subject_to_subject,UNDEFINED,UNDEFINED,2.675,31.5,4
edf08,edf08_16,16,object_to_object,UNDEFINED,UNDEFINED,1.7,26.8,5
edf08,edf08_16,16,object_to_subject,UNDEFINED,UNDEFINED,9.86,56.0,1
edf08,edf08_16,16,subject_to_object,UNDEFINED,UNDEFINED,7.074999999999999,48.0,2
edf08,edf08_16,16,subject_to_subject,UNDEFINED,UNDEFINED,0.75,19.0,2
edf08,edf08_17,17,object_to_object,UNDEFINED,UNDEFINED,2.224,28.0,5
edf08,edf08_17,17,object_to_subject,UNDEFINED,UNDEFINED,2.58,30.0,1
edf08,edf08_17,17,subject_to_object,UNDEFINED,UNDEFINED,2.75,32.0,1
edf08,edf08_18,18,object_to_object,UNDEFINED,UNDEFINED,1.895,28.0,2
edf08,edf08_18,18,object_to_subject,UNDEFINED,UNDEFINED,6.69,52.0,1
edf08,edf08_18,18,subject_to_object,UNDEFINED,UNDEFINED,6.69,46.0,1
edf08,edf08_18,18,subject_to_subject,UNDEFINED,UNDEFINED,0.93,20.0,1
edf08,edf08_19,19,subject_to_object,exp_images/sentences/Letter-passive.jpg,PWA,2.01,30.0,1
edf08,edf08_19,19,subject_to_subject,exp_images/sentences/Letter-passive.jpg,PWA,2.1740000000000004,29.0,10
edf08,edf08_2,2,object_to_object,UNDEFINED,UNDEFINED,1.2,22.0,1
edf08,edf08_2,2,object_to_subject,UNDEFINED,UNDEFINED,2.49,32.0,1
edf08,edf08_2,2,subject_to_object,UNDEFINED,UNDEFINED,5.265000000000001,40.0,2
edf08,edf08_2,2,subject_to_subject,UNDEFINED,UNDEFINED,0.71,18.0,2
edf08,edf08_20,20,object_to_object,exp_images/sentences/Bucket-passive.jpg,PWA,1.0859999999999999,21.6,5
edf08,edf08_20,20,object_to_subject,exp_images/sentences/Bucket-passive.jpg,PWA,4.82,196.0,1
edf08,edf08_20,20,subject_to_object,exp_images/sentences/Bucket-passive.jpg,PWA,3.0700000000000003,35.0,2
edf08,edf08_20,20,subject_to_subject,exp_images/sentences/Bucket-passive.jpg,PWA,0.6599999999999999,17.0,2
edf08,edf08_21,21,object_to_object,exp_images/sentences/Folded-clothes-passive.jpg,PWA,0.91,20.0,1
edf08,edf08_21,21,subject_to_object,exp_images/sentences/Folded-clothes-passive.jpg,PWA,6.73,42.0,1
edf08,edf08_21,21,subject_to_subject,exp_images/sentences/Folded-clothes-passive.jpg,PWA,1.9100000000000001,26.0,2
edf08,edf08_22,22,object_to_object,exp_images/sentences/Closed-door-woa.jpg,PNA,0.5700000000000001,107.0,2
edf08,edf08_22,22,object_to_subject,exp_images/sentences/Closed-door-woa.jpg,PNA,1.7999999999999998,26.0,2
edf08,edf08_22,22,subject_to_object,exp_images/sentences/Closed-door-woa.jpg,PNA,2.7,34.0,1
edf08,edf08_22,22,subject_to_subject,exp_images/sentences/Closed-door-woa.jpg,PNA,0.75,20.0,1
edf08,edf08_23,23,object_to_object,exp_images/sentences/Lamp-woa.jpg,PNA,1.1166666666666667,66.66666666666667,6
edf08,edf08_23,23,object_to_subject,exp_images/sentences/Lamp-woa.jpg,PNA,7.04,42.0,1
edf08,edf08_23,23,subject_to_object,exp_images/sentences/Lamp-woa.jpg,PNA,4.99,118.0,2
edf08,edf08_23,23,subject_to_subject,exp_images/sentences/Lamp-woa.jpg,PNA,0.86,20.0,1
edf08,edf08_24,24,object_to_object,exp_images/sentences/Washed-scooter-woa.jpg,PNA,2.2041666666666666,28.666666666666668,12
edf08,edf08_24,24,object_to_subject,exp_images/sentences/Washed-scooter-woa.jpg,PNA,11.81,64.0,1
edf08,edf08_24,24,subject_to_object,exp_images/sentences/Washed-scooter-woa.jpg,PNA,8.05,52.0,1
edf08,edf08_24,24,subject_to_subject,exp_images/sentences/Washed-scooter-woa.jpg,PNA,2.81,32.0,1
edf08,edf08_25,25,object_to_object,exp_images/sentences/active_man_box.jpg,ACT,1.48,25.0,2
edf08,edf08_25,25,object_to_subject,exp_images/sentences/active_man_box.jpg,ACT,5.305,47.0,2
edf08,edf08_25,25,subject_to_object,exp_images/sentences/active_man_box.jpg,ACT,3.3600000000000003,33.0,2
edf08,edf08_25,25,subject_to_subject,exp_images/sentences/active_man_box.jpg,ACT,2.94,30.0,1
edf08,edf08_26,26,object_to_object,exp_images/sentences/active_girl_sapling.jpg,ACT,1.77,26.0,2
edf08,edf08_26,26,object_to_subject,exp_images/sentences/active_girl_sapling.jpg,ACT,5.5,42.0,1
edf08,edf08_26,26,subject_to_object,exp_images/sentences/active_girl_sapling.jpg,ACT,6.27,52.0,1
edf08,edf08_26,26,subject_to_subject,exp_images/sentences/active_girl_sapling.jpg,ACT,1.1133333333333333,20.666666666666668,3
edf08,edf08_27,27,object_to_object,exp_images/sentences/active_man_shrub.jpg,ACT,2.3857142857142857,29.714285714285715,7
edf08,edf08_27,27,subject_to_object,exp_images/sentences/active_man_shrub.jpg,ACT,2.33,30.0,1
edf08,edf08_28,28,object_to_object,exp_images/sentences/passive_dog_hole.jpg,PWA,2.79,30.0,1
edf08,edf08_28,28,object_to_subject,exp_images/sentences/passive_dog_hole.jpg,PWA,1.58,26.0,1
edf08,edf08_28,28,subject_to_object,exp_images/sentences/passive_dog_hole.jpg,PWA,3.8200000000000003,38.0,2
edf08,edf08_28,28,subject_to_subject,exp_images/sentences/passive_dog_hole.jpg,PWA,1.0999999999999999,144.66666666666666,3
edf08,edf08_29,29,object_to_subject,exp_images/sentences/passive_child_frisbee.jpg,PWA,7.03,46.0,1
edf08,edf08_29,29,subject_to_object,exp_images/sentences/passive_child_frisbee.jpg,PWA,6.62,46.0,1
edf08,edf08_3,3,object_to_object,UNDEFINED,UNDEFINED,2.3444444444444446,46.888888888888886,9
edf08,edf08_3,3,object_to_subject,UNDEFINED,UNDEFINED,7.94,52.0,1
edf08,edf08_3,3,subject_to_object,UNDEFINED,UNDEFINED,5.005,41.0,2
edf08,edf08_30,30,object_to_object,exp_images/sentences/passive_child_tabla.jpg,PWA,1.4225,24.5,4
edf08,edf08_30,30,object_to_subject,exp_images/sentences/passive_child_tabla.jpg,PWA,6.81,52.0,1
edf08,edf08_30,30,subject_to_object,exp_images/sentences/passive_child_tabla.jpg,PWA,5.81,52.0,1
edf08,edf08_31,31,object_to_object,exp_images/sentences/noagent_artist_picture.jpg,PNA,1.584,62.0,5
edf08,edf08_31,31,object_to_subject,exp_images/sentences/noagent_artist_picture.jpg,PNA,7.61,68.0,1
edf08,edf08_31,31,subject_to_subject,exp_images/sentences/noagent_artist_picture.jpg,PNA,0.86,20.0,1
edf08,edf08_32,32,object_to_object,exp_images/sentences/noagent_girl_cake.jpg,PNA,0.68,18.0,1
edf08,edf08_32,32,object_to_subject,exp_images/sentences/noagent_girl_cake.jpg,PNA,2.79,30.0,1
edf08,edf08_32,32,subject_to_object,exp_images/sentences/noagent_girl_cake.jpg,PNA,5.06,40.0,1
edf08,edf08_32,32,subject_to_subject,exp_images/sentences/noagent_girl_cake.jpg,PNA,0.5499999999999999,16.0,3
edf08,edf08_33,33,object_to_object,exp_images/sentences/noagent_girl_window.jpg,PNA,1.43125,22.75,8
edf08,edf08_33,33,subject_to_object,exp_images/sentences/noagent_girl_window.jpg,PNA,4.88,40.0,1
edf08,edf08_33,33,subject_to_subject,exp_images/sentences/noagent_girl_window.jpg,PNA,0.74,18.0,1
edf08,edf08_34,34,object_to_object,exp_images/sentences/Fed-dog.jpg,ACT,1.7066666666666668,91.33333333333333,3
