participant_id,trial_id,TRIAL_INDEX,sentence,voice_id,image_id,stim_id,total_trial_duration,mean_fixation_duration,total_trial_fixations,trial_start_time,trial_end_time,trial_duration,merge_key,n_saccades,mean_saccade_amplitude,mean_saccade_duration,mean_saccade_velocity,mean_peak_velocity,mean_fixation_duration_object,mean_fixation_duration_other,mean_fixation_duration_subject,n_fixations_object,n_fixations_other,n_fixations_subject,time_to_first_fixation_object,time_to_first_fixation_other,time_to_first_fixation_subject,total_fixation_duration_object,total_fixation_duration_other,total_fixation_duration_subject
P45,P45_19,19,exp_images/sentences/Tabla-woa.jpg,PNA,IMG_11,STIM_47,4418,339.84615384615387,13,5245,10237,4992,P45|19|exp_images/sentences/Tabla-woa.jpg,12.0,3.0850000000000004,47.833333333333336,99.325,227.71,301.1666666666667,450.75,269.3333333333333,6.0,4.0,3.0,243.0,0.0,599.0,1807.0,1803.0,808.0
P45,P45_2,2,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,4611,419.1818181818182,11,1106,6099,4993,P45|2|UNDEFINEDnull,,,,,,396.1666666666667,221.33333333333331,785.0,6.0,3.0,2.0,254.0,0.0,916.0,2377.0,664.0,1570.0
P45,P45_20,20,exp_images/sentences/Closed-door-woa.jpg,PNA,IMG_10,STIM_46,4334,228.10526315789477,19,6036,11028,4992,P45|20|exp_images/sentences/Closed-door-woa.jpg,18.0,2.489444444444445,36.55555555555556,102.54166666666669,263.9566666666667,249.2,186.0,207.0,10.0,1.0,8.0,0.0,942.0,756.0,2492.0,186.0,1656.0
P45,P45_21,21,exp_images/sentences/Bucket-woa.jpg,PNA,IMG_09,STIM_45,4678,584.75,8,5338,10330,4992,P45|21|exp_images/sentences/Bucket-woa.jpg,7.0,1.1357142857142857,44.85714285714285,74.89857142857143,213.51142857142852,584.75,,,8.0,,,0.0,,,4678.0,,
P45,P45_22,22,exp_images/sentences/active_girl_dog.jpg,ACT,IMG_16,STIM_70,4491,345.46153846153845,13,5199,10192,4993,P45|22|exp_images/sentences/active_girl_dog.jpg,12.0,2.303333333333333,41.833333333333336,95.09583333333336,288.7091666666667,422.1428571428572,319.3333333333333,192.66666666666663,7.0,3.0,3.0,0.0,709.0,1751.0,2955.0,958.0,578.0
P45,P45_23,23,exp_images/sentences/active_driver_scooter.jpg,ACT,IMG_14,STIM_68,4467,262.7647058823529,17,6045,11038,4993,P45|23|exp_images/sentences/active_driver_scooter.jpg,16.0,2.95625,32.875,82.635625,133.764375,267.46153846153845,218.0,257.3333333333333,13.0,1.0,3.0,0.0,4363.0,1925.0,3477.0,218.0,772.0
P45,P45_24,24,exp_images/sentences/active_artist_picture.jpg,ACT,IMG_07,STIM_61,4068,226.0,18,5921,10913,4992,P45|24|exp_images/sentences/active_artist_picture.jpg,17.0,3.671176470588235,54.35294117647059,166.60882352941175,481.9347058823529,249.0,,166.2,13.0,,5.0,0.0,,1333.0,3237.0,,831.0
P45,P45_25,25,exp_images/sentences/passive_girl_sapling.jpg,PWA,IMG_03,STIM_75,4396,293.06666666666666,15,5868,10852,4984,P45|25|exp_images/sentences/passive_girl_sapling.jpg,15.0,2.667333333333333,41.06666666666667,118.39466666666668,278.50933333333336,277.7142857142857,150.4,566.6666666666666,7.0,5.0,3.0,268.0,0.0,2664.0,1944.0,752.0,1700.0
P45,P45_26,26,exp_images/sentences/passive_child_frisbee.jpg,PWA,IMG_12,STIM_84,4255,265.9375,16,5291,10250,4959,P45|26|exp_images/sentences/passive_child_frisbee.jpg,16.0,2.85,46.875,130.66062499999998,476.914375,360.5,273.5,226.6,4.0,2.0,10.0,405.0,0.0,241.0,1442.0,547.0,2266.0
P45,P45_27,27,exp_images/sentences/passive_boy_vase.jpg,PWA,IMG_08,STIM_80,4685,390.4166666666667,12,6061,11052,4991,P45|27|exp_images/sentences/passive_boy_vase.jpg,11.0,2.002727272727273,27.818181818181817,64.17090909090909,105.4090909090909,432.3,,181.0,10.0,,2.0,0.0,,3473.0,4323.0,,362.0
P45,P45_28,28,exp_images/sentences/noagent_man_box.jpg,PNA,IMG_05,STIM_95,4331,270.6875,16,5730,10723,4993,P45|28|exp_images/sentences/noagent_man_box.jpg,15.0,3.1326666666666667,44.13333333333333,106.03466666666668,305.964,315.57142857142856,366.0,219.5,7.0,1.0,8.0,254.0,4464.0,0.0,2209.0,366.0,1756.0
P45,P45_29,29,exp_images/sentences/noagent_man_shrub.jpg,PNA,IMG_04,STIM_94,4371,312.2142857142857,14,5791,10778,4987,P45|29|exp_images/sentences/noagent_man_shrub.jpg,14.0,3.322857142857143,45.71428571428572,106.92142857142858,284.7678571428572,292.6,608.0,279.0,10.0,1.0,3.0,259.0,3055.0,0.0,2926.0,608.0,837.0
P45,P45_3,3,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,4556,325.42857142857144,14,827,5819,4992,P45|3|UNDEFINEDnull,,,,,,482.2,,238.33333333333331,5.0,,9.0,275.0,,0.0,2411.0,,2145.0
P45,P45_30,30,exp_images/sentences/noagent_girl_window.jpg,PNA,IMG_02,STIM_92,4373,291.53333333333336,15,5187,10178,4991,P45|30|exp_images/sentences/noagent_girl_window.jpg,14.0,3.0585714285714287,44.142857142857146,95.01714285714286,207.52357142857144,305.2,193.0,282.0,10.0,1.0,4.0,235.0,0.0,1599.0,3052.0,193.0,1128.0
P45,P45_31,31,exp_images/sentences/Dog-dug.jpg,ACT,IMG_13,STIM_13,4687,426.09090909090907,11,5318,10311,4993,P45|31|exp_images/sentences/Dog-dug.jpg,10.0,2.52,30.6,78.26,134.992,339.3333333333333,299.3333333333333,554.2,3.0,3.0,5.0,254.0,1090.0,0.0,1018.0,898.0,2771.0
P45,P45_32,32,exp_images/sentences/Veg.jpg,ACT,IMG_18,STIM_18,4368,273.0,16,5446,10438,4992,P45|32|exp_images/sentences/Veg.jpg,15.0,2.814,41.6,103.72,272.12066666666664,297.6,188.0,240.8,10.0,1.0,5.0,220.0,4376.0,0.0,2976.0,188.0,1204.0
