participant_id,trial_id,language,session_type,sentence_type,fixation_trial_length_ms,fixation_total_fixation_duration,fixation_mean_fixation_duration,fixation_fixation_count,fixation_mean_fixation_x,fixation_mean_fixation_y,interest_area_trial_length_ms,interest_area_total_interest_area_dwell_time,interest_area_total_interest_area_entry_count,interest_area_min_time_to_first_fixation,interest_area_interest_area_dwell_time_normalized,saccade_trial_length_ms,saccade_mean_saccade_amplitude,saccade_saccade_count,saccade_mean_saccade_velocity,saccade_mean_saccade_duration,saccade_saccade_rate
edf13,23,Punjabi,sentence_audio,passive,10992.0,3914.0,260.93333333333334,15.0,773.3533333333331,551.1133333333332,4042.0,3702,6,6000.0,0.9158832261256804,10992.0,7.862000000000001,15.0,158.31,63.333333333333336,1.3646288209606985
edf13,24,Punjabi,sentence_audio,passive,10617.0,3715.0,265.35714285714283,14.0,850.9857142857143,518.0214285714285,3926.0,3926,9,5623.0,1.0,10617.0,4.512857142857143,14.0,162.98285714285717,76.28571428571429,1.3186399171140621
edf13,25,Punjabi,sentence_audio,passive_dropped_agent,10808.0,4392.0,366.0,12.0,809.1750000000001,504.60833333333335,4576.0,4240,9,5816.0,0.9265734265734266,10808.0,3.453333333333333,12.0,95.59250000000002,34.666666666666664,1.1102886750555145
edf13,26,Punjabi,sentence_audio,passive_dropped_agent,10697.0,4069.0,290.64285714285717,14.0,1003.7357142857144,462.5928571428571,4222.0,3861,6,5890.0,0.9144954997631455,10697.0,3.772142857142857,14.0,120.41,55.0,1.308778162101524
edf13,27,Punjabi,sentence_audio,passive_dropped_agent,11061.0,3791.0,252.73333333333332,15.0,820.64,445.9266666666666,4026.0,4026,6,6069.0,1.0,11061.0,2.2800000000000002,15.0,142.79199999999997,64.4,1.3561160835367507
edf13,28,English,sentence_audio,active,11192.0,3484.0,232.26666666666668,15.0,941.8333333333335,448.52000000000004,3831.0,3699,7,6199.0,0.9655442443226312,11192.0,4.160666666666667,15.0,174.9226666666667,77.46666666666667,1.34024303073624
edf13,29,English,sentence_audio,active,10368.0,4690.0,1172.5,4.0,810.8,532.725,4868.0,3062,3,5376.0,0.6290057518488086,10368.0,2.825,4.0,87.82249999999999,31.0,0.38580246913580246
edf13,3,,free_viewing,,5973.0,4221.0,234.5,18.0,954.9500000000002,516.7611111111112,4272.0,3912,8,981.0,0.9157303370786517,5973.0,2.5977777777777775,18.0,110.61555555555556,40.0,3.0135610246107483
edf13,30,English,sentence_audio,active,10505.0,3273.0,204.5625,16.0,1089.4,470.84375000000006,4147.0,4147,4,5512.0,1.0,10505.0,2.47625,16.0,97.10249999999999,52.875,1.5230842455973346
edf13,31,English,sentence_audio,passive,10597.0,4607.0,658.1428571428571,7.0,1082.3714285714286,722.0,4769.0,4769,4,5604.0,1.0,10597.0,3.028571428571428,7.0,89.79428571428572,32.0,0.6605643106539587
edf13,32,English,sentence_audio,passive,10267.0,4015.0,250.9375,16.0,965.4562499999998,621.88125,4185.0,3493,6,5484.0,0.834647550776583,10267.0,2.4,16.0,84.101875,50.5,1.5583909613324243
edf13,35,English,sentence_audio,passive_dropped_agent,11040.0,3740.0,311.6666666666667,12.0,961.7166666666667,469.6583333333333,3954.0,3954,3,6048.0,1.0,11040.0,2.3969230769230774,13.0,202.24461538461537,80.76923076923077,1.177536231884058
edf13,36,English,sentence_audio,passive_dropped_agent,10212.0,3902.0,216.77777777777777,18.0,960.7722222222224,455.1055555555556,4062.0,3884,7,5220.0,0.9561792220580995,10212.0,2.6766666666666663,18.0,141.21500000000003,51.666666666666664,1.7626321974148063
edf13,4,,free_viewing,,6011.0,4169.0,189.5,22.0,969.5227272727271,651.6454545454546,4298.0,2604,5,1184.0,0.6058631921824105,6011.0,2.727727272727272,22.0,78.01772727272729,31.545454545454547,3.6599567459657294
edf13,5,,free_viewing,,5895.0,4363.0,207.76190476190476,21.0,887.0619047619049,512.5571428571427,4423.0,4081,5,902.0,0.9226769161202804,5895.0,2.0166666666666666,21.0,67.53523809523809,27.142857142857142,3.56234096692112
edf13,6,,free_viewing,,6102.0,4136.0,217.68421052631578,19.0,907.7631578947367,560.0684210526316,4332.0,3736,6,1110.0,0.8624192059095106,6102.0,3.49578947368421,19.0,91.09736842105262,34.73684210526316,3.113733202228777
edf13,7,,free_viewing,,5793.0,4278.0,213.9,20.0,938.555,711.9850000000001,4351.0,3375,6,801.0,0.7756837508618708,5793.0,3.072857142857143,21.0,89.24428571428572,31.428571428571427,3.625064733298809
edf13,8,,free_viewing,,5793.0,4171.0,208.55,20.0,843.95,588.43,4354.0,3080,5,801.0,0.707395498392283,5793.0,3.1984999999999997,20.0,86.012,31.9,3.452442603141723
edf13,9,,free_viewing,,6021.0,3963.0,220.16666666666666,18.0,1039.4444444444443,456.1499999999999,4179.0,3755,7,1028.0,0.8985403206508734,6021.0,3.565555555555555,18.0,116.2838888888889,45.22222222222222,2.9895366218236172
edf14,1,,free_viewing,,6001.0,4443.0,317.35714285714283,14.0,926.9214285714286,554.2642857142857,4644.0,4644,3,1009.0,1.0,6001.0,1.6200000000000003,14.0,61.25142857142856,24.857142857142858,2.3329445092484584
edf14,10,,free_viewing,,5939.0,4185.0,279.0,15.0,921.4066666666669,698.4200000000001,4344.0,2726,7,947.0,0.6275322283609577,5939.0,3.2160000000000006,15.0,107.47866666666667,43.2,2.5256777235224783
edf14,11,,free_viewing,,5672.0,3966.0,283.2857142857143,14.0,982.9071428571427,451.40000000000003,4237.0,4237,4,679.0,1.0,5672.0,2.2614285714285716,14.0,108.76142857142857,54.0,2.4682651622002822
edf14,12,,free_viewing,,5720.0,4180.0,232.22222222222223,18.0,936.6333333333334,563.5111111111112,4396.0,4396,4,728.0,1.0,5720.0,3.2216666666666662,18.0,89.55777777777777,33.111111111111114,3.146853146853147
edf14,13,,free_viewing,,5889.0,4161.0,260.0625,16.0,956.2375,754.41875,4302.0,4048,5,897.0,0.9409576940957695,5889.0,2.51375,16.0,92.0175,43.125,2.71692986924775
edf14,14,,free_viewing,,5781.0,4103.0,227.94444444444446,18.0,900.811111111111,735.0166666666667,4259.0,3119,6,788.0,0.7323315332237614,5781.0,3.3272222222222223,18.0,107.2438888888889,40.77777777777778,3.1136481577581736
edf14,15,,free_viewing,,5666.0,4020.0,251.25,16.0,946.7999999999998,590.375,4066.0,3750,3,674.0,0.9222823413674373,5666.0,4.19,16.0,129.27125,57.875,2.8238616307800917
edf14,16,,free_viewing,,6066.0,4126.0,275.06666666666666,15.0,1009.6666666666667,446.3133333333334,4286.0,4286,6,1074.0,1.0,6066.0,3.265333333333333,15.0,111.714,47.06666666666667,2.472799208704253
edf14,17,,free_viewing,,6112.0,4136.0,258.5,16.0,1001.1562499999999,500.24375000000003,4266.0,3928,5,1556.0,0.9207688701359588,6112.0,4.144705882352942,17.0,109.97058823529413,43.88235294117647,2.781413612565445
edf14,18,,free_viewing,,5907.0,4279.0,305.64285714285717,14.0,913.7357142857144,536.2785714285715,4423.0,4423,8,914.0,1.0,5907.0,2.4121428571428574,14.0,97.36142857142856,40.714285714285715,2.3700694091755543
edf14,19,Punjabi,sentence_audio,passive,10919.0,4213.0,324.0769230769231,13.0,878.1923076923075,540.1076923076922,4443.0,3697,3,6186.0,0.8320954310150799,10919.0,2.4284615384615384,13.0,96.39692307692309,42.30769230769231,1.1905852184265957
edf14,2,,free_viewing,,5851.0,4329.0,309.2142857142857,14.0,896.3785714285714,676.9142857142857,4562.0,2526,5,859.0,0.5537045155633494,5851.0,2.938571428571428,14.0,87.4492857142857,30.714285714285715,2.392753375491369
edf14,20,Punjabi,sentence_audio,passive,11020.0,4292.0,306.57142857142856,14.0,876.9857142857144,598.8642857142856,4322.0,4322,6,6028.0,1.0,11020.0,2.867857142857143,14.0,101.72785714285715,47.857142857142854,1.2704174228675136
edf14,21,Punjabi,sentence_audio,passive,10422.0,4376.0,312.57142857142856,14.0,906.4142857142855,534.1928571428572,4631.0,4631,4,5429.0,1.0,10422.0,1.7292857142857143,14.0,63.327857142857134,25.857142857142858,1.3433122241412396
edf14,22,Punjabi,sentence_audio,passive_dropped_agent,11037.0,4193.0,381.1818181818182,11.0,1010.2,755.3272727272728,4404.0,2579,3,6286.0,0.5856039963669392,11037.0,2.789090909090909,11.0,90.3190909090909,53.45454545454545,0.9966476397571803
edf14,23,Punjabi,sentence_audio,passive_dropped_agent,10334.0,4064.0,270.93333333333334,15.0,1053.313333333333,586.3666666666668,4350.0,4132,2,5342.0,0.9498850574712644,10334.0,3.068666666666666,15.0,106.55199999999999,42.8,1.4515192568221407
edf14,24,Punjabi,sentence_audio,passive_dropped_agent,10313.0,4306.0,358.8333333333333,12.0,922.2083333333334,499.0,4519.0,3895,3,5321.0,0.8619163531754813,10313.0,2.5933333333333333,12.0,95.33230769230771,37.38461538461539,1.1635799476389024
edf14,25,English,sentence_audio,active,10953.0,4171.0,347.5833333333333,12.0,804.1666666666666,603.5916666666666,4443.0,4169,4,5960.0,0.9383299572361017,10953.0,2.9525,12.0,92.45916666666666,45.833333333333336,1.0955902492467817
edf14,26,English,sentence_audio,active,10395.0,4477.0,407.0,11.0,975.5545454545453,378.19090909090914,4672.0,4313,4,5628.0,0.9231592465753424,10395.0,2.6236363636363635,11.0,80.54909090909089,29.09090909090909,1.0582010582010581
edf14,27,English,sentence_audio,active,10267.0,4194.0,233.0,18.0,869.7055555555555,548.561111111111,4373.0,3777,6,5275.0,0.8637091241710496,10267.0,2.205263157894737,19.0,83.18473684210528,33.578947368421055,1.8505892665822539
edf14,28,English,sentence_audio,passive,10589.0,4125.0,275.0,15.0,964.2666666666667,548.8333333333334,4334.0,2965,5,5597.0,0.6841255191508998,10589.0,3.5319999999999996,15.0,106.88400000000001,43.86666666666667,1.4165643592407215
edf14,29,English,sentence_audio,passive,10504.0,4502.0,409.27272727272725,11.0,836.1909090909091,575.2363636363636,4654.0,3710,5,5512.0,0.7971637301246239,10504.0,2.8536363636363635,11.0,86.11636363636363,30.727272727272727,1.0472201066260474
edf14,3,,free_viewing,,6024.0,4402.0,366.8333333333333,12.0,897.0083333333333,586.0333333333334,4621.0,4621,3,1031.0,1.0,6024.0,2.664166666666666,12.0,82.79166666666667,31.0,1.9920318725099602
edf14,30,English,sentence_audio,passive,10253.0,4511.0,375.9166666666667,12.0,919.4833333333332,460.5416666666666,4663.0,4663,3,5260.0,1.0,10253.0,2.3800000000000003,12.0,79.36333333333334,27.5,1.1703891543938358
edf14,31,English,sentence_audio,passive_dropped_agent,10341.0,3989.0,265.93333333333334,15.0,958.8533333333334,705.5533333333334,4350.0,3615,6,5349.0,0.8310344827586207,10341.0,2.72,15.0,97.51866666666666,42.8,1.4505366985784742
edf14,32,English,sentence_audio,passive_dropped_agent,10222.0,4276.0,475.1111111111111,9.0,942.8777777777777,742.9555555555556,4529.0,4285,3,5229.0,0.9461249724000883,10222.0,2.683333333333333,9.0,84.84111111111112,51.55555555555556,0.8804539229113677
edf14,33,English,sentence_audio,passive_dropped_agent,10566.0,4316.0,431.6,10.0,888.7700000000001,454.98,4540.0,3892,2,5830.0,0.8572687224669604,10566.0,2.048,10.0,83.885,45.2,0.946431951542684
edf14,34,Punjabi,sentence_audio,active,10606.0,4206.0,300.42857142857144,14.0,945.2857142857143,566.3,4275.0,4275,5,5613.0,1.0,10606.0,2.176428571428571,14.0,94.93785714285715,51.285714285714285,1.3200075429002451
edf14,35,Punjabi,sentence_audio,active,10197.0,4217.0,351.4166666666667,12.0,976.5333333333334,532.95,4580.0,4000,8,5205.0,0.8733624454148472,10197.0,3.1766666666666663,12.0,88.62333333333333,34.333333333333336,1.1768167107972933
edf14,36,Punjabi,sentence_audio,active,10254.0,4112.0,241.88235294117646,17.0,984.1470588235294,534.0,4296.0,3982,7,5262.0,0.9269087523277467,10254.0,3.367777777777777,18.0,90.41666666666667,39.666666666666664,1.7554125219426566
edf14,4,,free_viewing,,5879.0,4236.0,353.0,12.0,966.7166666666666,488.78333333333336,4448.0,3962,3,886.0,0.8907374100719424,5879.0,2.7123076923076925,13.0,106.76230769230772,43.23076923076923,2.2112604184385103
edf14,5,,free_viewing,,5655.0,4507.0,346.6923076923077,13.0,927.3076923076922,531.9076923076923,4645.0,3847,5,662.0,0.8282023681377826,5655.0,1.93,13.0,68.21846153846153,26.76923076923077,2.2988505747126435
edf14,6,,free_viewing,,5662.0,4418.0,315.57142857142856,14.0,975.3357142857143,545.2214285714286,4651.0,4651,2,669.0,1.0,5662.0,1.5764285714285715,14.0,61.79214285714285,24.428571428571427,2.472624514305899
edf14,7,,free_viewing,,5681.0,4251.0,236.16666666666666,18.0,1013.9055555555557,655.3888888888891,4434.0,1817,4,908.0,0.40978800180423997,5681.0,2.724444444444444,18.0,82.81555555555556,31.0,3.168456257701109
edf14,8,,free_viewing,,5948.0,4274.0,284.93333333333334,15.0,1051.0533333333335,549.2600000000001,4470.0,2638,3,1216.0,0.5901565995525727,5948.0,3.3613333333333335,15.0,93.07600000000001,34.8,2.5218560860793544
edf14,9,,free_viewing,,5860.0,4194.0,349.5,12.0,982.3166666666666,623.6166666666667,4430.0,3942,3,1134.0,0.8898419864559819,5860.0,3.771666666666667,12.0,113.35833333333335,46.833333333333336,2.04778156996587
edf15,1,,free_viewing,,5987.0,4239.0,302.7857142857143,14.0,941.1357142857142,469.55,4527.0,3935,10,1306.0,0.8692290700242986,5987.0,3.2478571428571423,14.0,89.28642857142857,33.142857142857146,2.3383998663771504
edf15,10,,free_viewing,,5915.0,4158.0,218.8421052631579,19.0,820.9105263157894,566.0789473684209,4359.0,3804,5,1156.0,0.8726772195457674,5915.0,3.021,20.0,84.9595,32.6,3.3812341504649197
edf15,11,,free_viewing,,5660.0,4374.0,312.42857142857144,14.0,987.4142857142857,457.89285714285717,4608.0,4608,3,668.0,1.0,5660.0,2.092857142857143,14.0,66.16214285714287,27.428571428571427,2.4734982332155475
edf15,12,,free_viewing,,5791.0,4069.0,239.35294117647058,17.0,920.8647058823528,490.5764705882352,4298.0,4298,5,799.0,1.0,5791.0,3.5823529411764703,17.0,108.00941176470587,40.8235294117647,2.9355897081678464
edf15,13,,free_viewing,,5689.0,4231.0,211.55,20.0,949.015,448.45500000000004,4426.0,4236,7,697.0,0.9570718481699051,5689.0,2.3144999999999993,20.0,73.85499999999999,28.3,3.515556336790297
edf15,14,,free_viewing,,5790.0,3834.0,273.85714285714283,14.0,939.1642857142858,571.65,4082.0,4040,7,798.0,0.9897109260166586,5790.0,2.305333333333333,15.0,147.21333333333334,61.46666666666667,2.5906735751295336
edf15,15,,free_viewing,,5933.0,4253.0,283.53333333333336,15.0,981.3066666666667,776.4400000000002,4453.0,4453,4,940.0,1.0,5933.0,2.526666666666666,15.0,88.91133333333332,36.0,2.5282319231417496
edf15,16,,free_viewing,,5639.0,4091.0,240.64705882352942,17.0,909.8411764705882,367.18823529411765,4149.0,4149,5,734.0,1.0,5639.0,3.176111111111111,18.0,124.21666666666664,50.333333333333336,3.192055328959035
edf15,17,,free_viewing,,5766.0,4176.0,208.8,20.0,1064.73,362.56999999999994,4378.0,4378,8,774.0,1.0,5766.0,2.6545,20.0,77.8035,30.7,3.46860908775581
