participant_id,data_file,TRIAL_INDEX,TRIAL_LABEL,TRIAL_START_TIME,IA_LABEL,IA_DWELL_TIME,IA_FIXATION_COUNT,IA_FIRST_FIXATION_TIME,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_INDEX,IA_AREA,IA_LEFT,IA_RIGHT,IA_TOP,IA_BOTTOM,TRIAL_DWELL_TIME,TRIAL_FIXATION_COUNT,TRIAL_IA_COUNT,sentence,voice_id,image_id,stim_id,image,stimulus_file,session_var,exp_id,language,audio,aoi_type,trial_id,sentence_clean
edf10,interest_area_edf10_2025_04_16_12_21.xls,35,Trial: 35,2600112,s_boy_boy_cut_vegetables,1829,8,5341.0,125.0,1.0,176730.0,774.0,1185.0,121.0,551.0,3844.0,25,2,exp_images/sentences/Veg-woa.jpg,PNA,IMG_18,STIM_54,exp_images/images/boy_cut_vegetables.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_18_P_PNA,PUNJABI,exp_images/audio\PUNJABI\p_woa_veg.wav,subject,edf10_35,exp_images/sentences/Veg-woa.jpg
edf10,interest_area_edf10_2025_04_16_12_21.xls,35,Trial: 35,2600112,o_veg_boy_cut_vegetables,857,5,6088.0,154.0,5.0,162792.0,728.0,1232.0,653.0,976.0,3844.0,25,2,exp_images/sentences/Veg-woa.jpg,PNA,IMG_18,STIM_54,exp_images/images/boy_cut_vegetables.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_18_P_PNA,PUNJABI,exp_images/audio\PUNJABI\p_woa_veg.wav,object,edf10_35,exp_images/sentences/Veg-woa.jpg
edf10,interest_area_edf10_2025_04_16_12_21.xls,36,Trial: 36,2614304,s_boy_boy_broke_vase,1134,5,6512.0,266.0,4.0,99081.0,539.0,842.0,235.0,562.0,4389.0,18,2,exp_images/sentences/Vase-woa.jpg,PNA,IMG_08,STIM_44,exp_images/images/boy_broke_vase.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_08_P_PNA,PUNJABI,exp_images/audio\PUNJABI\p_woa_vase.wav,subject,edf10_36,exp_images/sentences/Vase-woa.jpg
edf10,interest_area_edf10_2025_04_16_12_21.xls,36,Trial: 36,2614304,o_vase_boy_broke_vase,2915,12,5757.0,25.0,1.0,133227.0,847.0,1186.0,269.0,662.0,4389.0,18,2,exp_images/sentences/Vase-woa.jpg,PNA,IMG_08,STIM_44,exp_images/images/boy_broke_vase.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_08_P_PNA,PUNJABI,exp_images/audio\PUNJABI\p_woa_vase.wav,object,edf10_36,exp_images/sentences/Vase-woa.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,1,Trial: 1,2908912,o_clothes_woman_folded_clothes,1321,5,1073.0,333.0,1.0,115830.0,742.0,1072.0,523.0,874.0,4451.0,13,2,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,exp_images/images/women_fold_clothes.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf10_1,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,1,Trial: 1,2908912,s_woman_woman_folded_clothes,2968,7,1444.0,646.0,2.0,138567.71,803.0,1173.0,131.0,505.0,4451.0,13,2,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,exp_images/images/women_fold_clothes.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf10_1,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,2,Trial: 2,2918750,o_box_man_pushed_box,1144,3,1500.0,122.0,4.0,178451.0,1014.0,1385.0,311.0,792.0,5172.0,13,2,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,exp_images/images/man_pushed_box.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf10_2,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,2,Trial: 2,2918750,s_man_man_pushed_box,4028,10,700.0,314.0,1.0,189880.0,580.0,984.0,199.0,669.0,5172.0,13,2,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,exp_images/images/man_pushed_box.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf10_2,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,3,Trial: 3,2928252,o_tree_girl_plant_tree,1660,5,1376.0,200.0,2.0,137246.0,,,,,4165.0,15,2,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,exp_images/images/girl_plant_tree.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf10_3,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,3,Trial: 3,2928252,s_girl_girl_plant_tree,1647,6,1023.0,313.0,1.0,127012.5,,,,,4165.0,15,2,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,exp_images/images/girl_plant_tree.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf10_3,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,4,Trial: 4,2938068,s_child_child_throw_frisbee,3468,16,1070.0,470.0,2.0,178891.0,980.0,1269.0,201.0,820.0,4412.0,20,2,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf10_4,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,4,Trial: 4,2938068,o_frisbee_child_throw_frisbee,202,1,3060.0,202.0,9.0,69687.0,620.0,881.0,156.0,423.0,4412.0,20,2,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf10_4,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,5,Trial: 5,2947650,s_girl_girl_baked_cake,2895,9,1634.0,400.0,2.0,68388.0,748.0,994.0,205.0,483.0,4416.0,15,2,UNDEFINED,UNDEFINED,IMG_15,UNDEFINED,exp_images/images/girl_baked_cake.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf10_5,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,5,Trial: 5,2947650,o_cake_girl_baked_cake,282,2,3090.0,178.0,6.0,54720.0,871.0,1156.0,516.0,708.0,4416.0,15,2,UNDEFINED,UNDEFINED,IMG_15,UNDEFINED,exp_images/images/girl_baked_cake.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf10_5,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,6,Trial: 6,2957332,s_girl_girl_fed_dog,1154,6,1368.0,122.0,3.0,131575.0,613.0,890.0,184.0,659.0,4045.0,20,2,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,exp_images/images/girl_fed_dog.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf10_6,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,6,Trial: 6,2957332,o_dog_girl_fed_dog,1907,9,835.0,239.0,1.0,75046.5,,,,,4045.0,20,2,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,exp_images/images/girl_fed_dog.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf10_6,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,7,Trial: 7,2966960,o_bucket_boy_filled_bucket,3008,10,956.0,284.0,1.0,141689.0,,,,,4354.0,17,2,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,exp_images/images/boy_filled_bucket.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf10_7,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,7,Trial: 7,2966960,s_boy_boy_filled_bucket,1346,7,2022.0,128.0,4.0,133762.5,,,,,4354.0,17,2,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,exp_images/images/boy_filled_bucket.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf10_7,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,8,Trial: 8,2976704,s_child_child_play_tabla,986,5,1504.0,238.0,3.0,104496.0,839.0,1175.0,129.0,440.0,4159.0,18,2,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,exp_images/images/child_play_tabla.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf10_8,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,8,Trial: 8,2976704,o_tabla_child_play_tabla,2210,9,1312.0,142.0,2.0,177100.0,543.0,893.0,495.0,1001.0,4159.0,18,2,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,exp_images/images/child_play_tabla.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf10_8,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,9,Trial: 9,2986502,s_girl_girl_opened_window,2290,11,1400.0,198.0,2.0,177285.0,683.0,948.0,255.0,924.0,4040.0,19,2,UNDEFINED,UNDEFINED,IMG_02,UNDEFINED,exp_images/images/girl_opened_window.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf10_9,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,9,Trial: 9,2986502,o_window_girl_opened_window,1520,7,2306.0,244.0,6.0,196425.0,1003.0,1294.0,221.0,896.0,4040.0,19,2,UNDEFINED,UNDEFINED,IMG_02,UNDEFINED,exp_images/images/girl_opened_window.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf10_9,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,10,Trial: 10,2996440,o_lamp_girl_light_lamp,2130,9,930.0,260.0,2.0,191100.0,592.0,886.0,377.0,1027.0,4112.0,19,2,UNDEFINED,UNDEFINED,IMG_01,UNDEFINED,exp_images/images/girl_lighted_lamp.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf10_10,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,10,Trial: 10,2996440,s_girl_girl_lit_lamp,1982,10,680.0,212.0,1.0,242195.0,917.0,1212.0,119.0,940.0,4112.0,19,2,UNDEFINED,UNDEFINED,IMG_01,UNDEFINED,exp_images/images/girl_lighted_lamp.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf10_10,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,11,Trial: 11,3005920,s_boy_boy_opened_door,2526,11,1128.0,316.0,2.0,150682.0,676.0,905.0,265.0,923.0,4260.0,16,2,UNDEFINED,UNDEFINED,IMG_10,UNDEFINED,exp_images/images/boy_opened_door.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf10_11,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,11,Trial: 11,3005920,o_door_boy_opened_door,1734,5,650.0,442.0,1.0,267840.0,917.0,1277.0,74.0,818.0,4260.0,16,2,UNDEFINED,UNDEFINED,IMG_10,UNDEFINED,exp_images/images/boy_opened_door.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf10_11,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,12,Trial: 12,3015362,o_letter_woman_read_letter,1070,2,2656.0,212.0,7.0,138902.0,917.0,1315.0,581.0,930.0,4315.0,14,2,UNDEFINED,UNDEFINED,IMG_17,UNDEFINED,exp_images/images/women_read_letter.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf10_12,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,12,Trial: 12,3015362,s_woman_woman_read_letter,2949,11,1012.0,256.0,1.0,354023.5,,,,,4315.0,14,2,UNDEFINED,UNDEFINED,IMG_17,UNDEFINED,exp_images/images/women_read_letter.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf10_12,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,13,Trial: 13,3025166,s_boy_boy_cut_vegetables,1910,7,950.0,358.0,1.0,176730.0,774.0,1185.0,121.0,551.0,4033.0,14,2,UNDEFINED,UNDEFINED,IMG_18,UNDEFINED,exp_images/images/boy_cut_vegetables.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf10_13,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,13,Trial: 13,3025166,o_veg_boy_cut_vegetables,2123,7,1354.0,168.0,2.0,162792.0,728.0,1232.0,653.0,976.0,4033.0,14,2,UNDEFINED,UNDEFINED,IMG_18,UNDEFINED,exp_images/images/boy_cut_vegetables.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf10_13,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,14,Trial: 14,3034910,s_dog_dog_dug_hole,4102,12,969.0,205.0,1.0,103522.0,454.0,996.0,468.0,659.0,4342.0,14,2,UNDEFINED,UNDEFINED,IMG_13,UNDEFINED,exp_images/images/dog_dug_hole.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf10_14,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,14,Trial: 14,3034910,o_hole_dog_dug_hole,0,0,,,,98746.0,884.0,1393.0,695.0,889.0,4342.0,14,2,UNDEFINED,UNDEFINED,IMG_13,UNDEFINED,exp_images/images/dog_dug_hole.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf10_14,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,15,Trial: 15,3044650,s_boy_boy_broke_vase,1642,4,1622.0,410.0,3.0,99081.0,539.0,842.0,235.0,562.0,4311.0,15,2,UNDEFINED,UNDEFINED,IMG_08,UNDEFINED,exp_images/images/boy_broke_vase.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf10_15,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,15,Trial: 15,3044650,o_vase_boy_broke_vase,1913,8,1123.0,281.0,1.0,133227.0,847.0,1186.0,269.0,662.0,4311.0,15,2,UNDEFINED,UNDEFINED,IMG_08,UNDEFINED,exp_images/images/boy_broke_vase.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf10_15,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,16,Trial: 16,3054570,s_artiste_artiste_drew_picture,752,4,1300.0,258.0,4.0,282846.0,520.0,874.0,167.0,966.0,4301.0,18,2,UNDEFINED,UNDEFINED,IMG_07,UNDEFINED,exp_images/images/artiste_drew_picture.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf10_16,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,16,Trial: 16,3054570,o_picture_artiste_drew_picture,3549,14,750.0,220.0,1.0,306460.0,909.0,1294.0,170.0,966.0,4301.0,18,2,UNDEFINED,UNDEFINED,IMG_07,UNDEFINED,exp_images/images/artiste_drew_picture.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf10_16,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,17,Trial: 17,3064108,o_shrub_man_cut_shrub,3496,9,1216.0,104.0,2.0,291819.0,502.0,909.0,228.0,945.0,4128.0,12,2,UNDEFINED,UNDEFINED,IMG_04,UNDEFINED,exp_images/images/man_cut_shrub.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf10_17,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,17,Trial: 17,3064108,s_man_man_cut_shrub,632,3,892.0,300.0,1.0,358092.0,923.0,1364.0,150.0,962.0,4128.0,12,2,UNDEFINED,UNDEFINED,IMG_04,UNDEFINED,exp_images/images/man_cut_shrub.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf10_17,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,18,Trial: 18,3073804,s_driver_driver_wash_scooter,0,0,,,,212100.0,551.0,854.0,44.0,744.0,4724.0,4,2,UNDEFINED,UNDEFINED,IMG_14,UNDEFINED,exp_images/images/driver_wash_scooter.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf10_18,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,18,Trial: 18,3073804,o_scooter_driver_wash_scooter,4724,4,924.0,416.0,1.0,314818.0,862.0,1260.0,260.0,1051.0,4724.0,4,2,UNDEFINED,UNDEFINED,IMG_14,UNDEFINED,exp_images/images/driver_wash_scooter.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf10_18,UNDEFINED
edf10,interest_area_edf10_2025_04_16_12_34.xls,19,Trial: 19,3088550,o_letter_woman_read_letter,307,2,8074.0,194.0,7.0,138902.0,917.0,1315.0,581.0,930.0,4212.0,16,2,exp_images/sentences/active_women_letter.jpg,ACT,IMG_17,STIM_71,exp_images/images/women_read_letter.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_17_E_ACT,ENGLISH,exp_images/audio\ENGLISH\letter.wav,object,edf10_19,exp_images/sentences/active_women_letter.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,19,Trial: 19,3088550,s_woman_woman_read_letter,3383,12,6147.0,155.0,1.0,354023.5,,,,,4212.0,16,2,exp_images/sentences/active_women_letter.jpg,ACT,IMG_17,STIM_71,exp_images/images/women_read_letter.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_17_E_ACT,ENGLISH,exp_images/audio\ENGLISH\letter.wav,subject,edf10_19,exp_images/sentences/active_women_letter.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,20,Trial: 20,3103674,o_bucket_boy_filled_bucket,2163,8,5382.0,266.0,1.0,141689.0,,,,,4419.0,18,2,exp_images/sentences/active_boy_bucket.jpg,ACT,IMG_09,STIM_63,exp_images/images/boy_filled_bucket.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_09_E_ACT,ENGLISH,exp_images/audio\ENGLISH\bucket.wav,object,edf10_20,exp_images/sentences/active_boy_bucket.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,20,Trial: 20,3103674,s_boy_boy_filled_bucket,2256,10,5836.0,196.0,3.0,133762.5,,,,,4419.0,18,2,exp_images/sentences/active_boy_bucket.jpg,ACT,IMG_09,STIM_63,exp_images/images/boy_filled_bucket.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_09_E_ACT,ENGLISH,exp_images/audio\ENGLISH\bucket.wav,subject,edf10_20,exp_images/sentences/active_boy_bucket.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,21,Trial: 21,3118018,o_clothes_woman_folded_clothes,1684,7,6540.0,176.0,2.0,115830.0,742.0,1072.0,523.0,874.0,4400.0,16,2,exp_images/sentences/active_woman_clothes.jpg,ACT,IMG_06,STIM_60,exp_images/images/women_fold_clothes.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_06_E_ACT,ENGLISH,exp_images/audio\ENGLISH\clothes.wav,object,edf10_21,exp_images/sentences/active_woman_clothes.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,21,Trial: 21,3118018,s_woman_woman_folded_clothes,2293,8,6756.0,140.0,3.0,138567.71,803.0,1173.0,131.0,505.0,4400.0,16,2,exp_images/sentences/active_woman_clothes.jpg,ACT,IMG_06,STIM_60,exp_images/images/women_fold_clothes.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_06_E_ACT,ENGLISH,exp_images/audio\ENGLISH\clothes.wav,subject,edf10_21,exp_images/sentences/active_woman_clothes.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,22,Trial: 22,3133080,s_boy_boy_opened_door,3286,6,5868.0,128.0,3.0,150682.0,676.0,905.0,265.0,923.0,4313.0,11,2,exp_images/sentences/passive_boy_door.jpg,PWA,IMG_10,STIM_82,exp_images/images/boy_opened_door.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_10_E_PWA,ENGLISH,exp_images/audio\ENGLISH\p_door.wav,subject,edf10_22,exp_images/sentences/passive_boy_door.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,22,Trial: 22,3133080,o_door_boy_opened_door,881,4,5347.0,269.0,1.0,267840.0,917.0,1277.0,74.0,818.0,4313.0,11,2,exp_images/sentences/passive_boy_door.jpg,PWA,IMG_10,STIM_82,exp_images/images/boy_opened_door.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_10_E_PWA,ENGLISH,exp_images/audio\ENGLISH\p_door.wav,object,edf10_22,exp_images/sentences/passive_boy_door.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,23,Trial: 23,3147384,o_lamp_girl_light_lamp,2170,7,5806.0,206.0,3.0,191100.0,592.0,886.0,377.0,1027.0,4408.0,17,2,exp_images/sentences/passive_girl_lamp.jpg,PWA,IMG_01,STIM_73,exp_images/images/girl_lighted_lamp.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_01_E_PWA,ENGLISH,exp_images/audio\ENGLISH\p_lamp.wav,object,edf10_23,exp_images/sentences/passive_girl_lamp.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,23,Trial: 23,3147384,s_girl_girl_lit_lamp,1772,9,5236.0,282.0,1.0,242195.0,917.0,1212.0,119.0,940.0,4408.0,17,2,exp_images/sentences/passive_girl_lamp.jpg,PWA,IMG_01,STIM_73,exp_images/images/girl_lighted_lamp.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_01_E_PWA,ENGLISH,exp_images/audio\ENGLISH\p_lamp.wav,subject,edf10_23,exp_images/sentences/passive_girl_lamp.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,24,Trial: 24,3161574,s_driver_driver_wash_scooter,1775,10,6264.0,108.0,2.0,212100.0,551.0,854.0,44.0,744.0,3772.0,20,2,exp_images/sentences/passive_driver_scooter.jpg,PWA,IMG_14,STIM_86,exp_images/images/driver_wash_scooter.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_14_E_PWA,ENGLISH,exp_images/audio\ENGLISH\p_scooter.wav,subject,edf10_24,exp_images/sentences/passive_driver_scooter.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,24,Trial: 24,3161574,o_scooter_driver_wash_scooter,1311,7,6065.0,151.0,1.0,314818.0,862.0,1260.0,260.0,1051.0,3772.0,20,2,exp_images/sentences/passive_driver_scooter.jpg,PWA,IMG_14,STIM_86,exp_images/images/driver_wash_scooter.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_14_E_PWA,ENGLISH,exp_images/audio\ENGLISH\p_scooter.wav,object,edf10_24,exp_images/sentences/passive_driver_scooter.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,25,Trial: 25,3176606,o_box_man_pushed_box,1564,6,6476.0,186.0,5.0,178451.0,1014.0,1385.0,311.0,792.0,4369.0,18,2,exp_images/sentences/noagent_man_box.jpg,PNA,IMG_05,STIM_95,exp_images/images/man_pushed_box.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_05_E_PNA,ENGLISH,exp_images/audio\ENGLISH\p_woa_box.wav,object,edf10_25,exp_images/sentences/noagent_man_box.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,25,Trial: 25,3176606,s_man_man_pushed_box,2805,12,5399.0,179.0,1.0,189880.0,580.0,984.0,199.0,669.0,4369.0,18,2,exp_images/sentences/noagent_man_box.jpg,PNA,IMG_05,STIM_95,exp_images/images/man_pushed_box.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_05_E_PNA,ENGLISH,exp_images/audio\ENGLISH\p_woa_box.wav,subject,edf10_25,exp_images/sentences/noagent_man_box.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,26,Trial: 26,3190950,o_tree_girl_plant_tree,2094,8,5932.0,254.0,2.0,137246.0,,,,,4250.0,15,2,exp_images/sentences/noagent_girl_sapling.jpg,PNA,IMG_03,STIM_93,exp_images/images/girl_plant_tree.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_03_E_PNA,ENGLISH,exp_images/audio\ENGLISH\p_woa_sapling.wav,object,edf10_26,exp_images/sentences/noagent_girl_sapling.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,26,Trial: 26,3190950,s_girl_girl_plant_tree,2156,7,5678.0,212.0,1.0,127012.5,,,,,4250.0,15,2,exp_images/sentences/noagent_girl_sapling.jpg,PNA,IMG_03,STIM_93,exp_images/images/girl_plant_tree.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_03_E_PNA,ENGLISH,exp_images/audio\ENGLISH\p_woa_sapling.wav,subject,edf10_26,exp_images/sentences/noagent_girl_sapling.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,27,Trial: 27,3205574,o_shrub_man_cut_shrub,3460,9,6452.0,202.0,2.0,291819.0,502.0,909.0,228.0,945.0,4276.0,13,2,exp_images/sentences/noagent_man_shrub.jpg,PNA,IMG_04,STIM_94,exp_images/images/man_cut_shrub.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_04_E_PNA,ENGLISH,exp_images/audio\ENGLISH\p_woa_shrub.wav,object,edf10_27,exp_images/sentences/noagent_man_shrub.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,27,Trial: 27,3205574,s_man_man_cut_shrub,816,4,6149.0,269.0,1.0,358092.0,923.0,1364.0,150.0,962.0,4276.0,13,2,exp_images/sentences/noagent_man_shrub.jpg,PNA,IMG_04,STIM_94,exp_images/images/man_cut_shrub.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_04_E_PNA,ENGLISH,exp_images/audio\ENGLISH\p_woa_shrub.wav,subject,edf10_27,exp_images/sentences/noagent_man_shrub.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,28,Trial: 28,3220566,s_dog_dog_dug_hole,3896,9,5446.0,216.0,1.0,103522.0,454.0,996.0,468.0,659.0,4470.0,11,2,exp_images/sentences/Dog-dug.jpg,ACT,IMG_13,STIM_13,exp_images/images/dog_dug_hole.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_13_P_ACT,PUNJABI,exp_images/audio\PUNJABI\dug.wav,subject,edf10_28,exp_images/sentences/Dog-dug.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,28,Trial: 28,3220566,o_hole_dog_dug_hole,0,0,,,,98746.0,884.0,1393.0,695.0,889.0,4470.0,11,2,exp_images/sentences/Dog-dug.jpg,ACT,IMG_13,STIM_13,exp_images/images/dog_dug_hole.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_13_P_ACT,PUNJABI,exp_images/audio\PUNJABI\dug.wav,object,edf10_28,exp_images/sentences/Dog-dug.jpg
edf10,interest_area_edf10_2025_04_16_12_34.xls,29,Trial: 29,3234854,s_child_child_throw_frisbee,1853,7,6412.0,232.0,3.0,178891.0,980.0,1269.0,201.0,820.0,3591.0,16,2,exp_images/sentences/Frisbee.jpg,ACT,IMG_12,STIM_12,exp_images/images/child_throw_frisbee.jpg,stimuli_list_subj_10_a.csv,experiment,IMG_12_P_ACT,PUNJABI,exp_images/audio\PUNJABI\frisbee.wav,subject,edf10_29,exp_images/sentences/Frisbee.jpg
