participant_id,trial_id,TRIAL_INDEX,sentence,voice_id,image_id,stim_id,mean_saccade_amplitude,mean_saccade_duration,mean_saccade_velocity,mean_peak_velocity,n_saccades
P45,P45_1,1,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,2.926470588235294,33.05882352941177,82.15588235294118,140.0494117647059,17
P45,P45_10,10,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,2.5,30.0,72.82857142857144,114.39285714285714,14
P45,P45_11,11,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,2.367142857142857,30.857142857142858,72.2357142857143,113.61928571428572,14
P45,P45_12,12,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,2.515263157894737,31.157894736842106,75.25315789473684,127.96736842105264,19
P45,P45_13,13,UNDEFINED,UNDEFINED,IMG_10,UNDEFINED,3.487058823529412,37.0,110.11500000000001,234.21944444444443,18
P45,P45_14,14,UNDEFINED,UNDEFINED,IMG_08,UNDEFINED,2.2640000000000002,30.2,71.562,125.99600000000001,20
P45,P45_15,15,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,2.9376470588235293,32.705882352941174,82.89823529411764,144.67235294117646,17
P45,P45_16,16,UNDEFINED,UNDEFINED,IMG_14,UNDEFINED,2.988125,41.25,122.19,354.504375,16
P45,P45_17,17,UNDEFINED,UNDEFINED,IMG_18,UNDEFINED,2.752666666666667,31.866666666666667,82.14066666666666,142.27599999999998,15
P45,P45_18,18,UNDEFINED,UNDEFINED,IMG_17,UNDEFINED,3.084736842105263,34.8421052631579,83.88052631578948,138.60263157894735,19
P45,P45_19,19,exp_images/sentences/Tabla-woa.jpg,PNA,IMG_11,STIM_47,3.0850000000000004,47.833333333333336,99.325,227.71,12
P45,P45_2,2,UNDEFINED,UNDEFINED,IMG_02,UNDEFINED,3.629,38.2,92.102,161.89,10
P45,P45_20,20,exp_images/sentences/Closed-door-woa.jpg,PNA,IMG_10,STIM_46,2.4894444444444446,36.55555555555556,102.54166666666667,263.9566666666667,18
P45,P45_21,21,exp_images/sentences/Bucket-woa.jpg,PNA,IMG_09,STIM_45,1.1357142857142857,44.857142857142854,74.89857142857143,213.51142857142855,7
P45,P45_22,22,exp_images/sentences/active_girl_dog.jpg,ACT,IMG_16,STIM_70,2.3033333333333332,41.833333333333336,95.09583333333335,288.7091666666667,12
P45,P45_23,23,exp_images/sentences/active_driver_scooter.jpg,ACT,IMG_14,STIM_68,2.95625,32.875,82.635625,133.764375,16
P45,P45_24,24,exp_images/sentences/active_artist_picture.jpg,ACT,IMG_07,STIM_61,3.671176470588235,54.35294117647059,166.60882352941175,481.9347058823529,17
P45,P45_25,25,exp_images/sentences/passive_girl_sapling.jpg,PWA,IMG_03,STIM_75,2.667333333333333,41.06666666666667,118.39466666666667,278.50933333333336,15
P45,P45_26,26,exp_images/sentences/passive_child_frisbee.jpg,PWA,IMG_12,STIM_84,2.85,46.875,130.66062499999998,476.914375,16
P45,P45_27,27,exp_images/sentences/passive_boy_vase.jpg,PWA,IMG_08,STIM_80,2.002727272727273,27.818181818181817,64.17090909090909,105.4090909090909,11
P45,P45_28,28,exp_images/sentences/noagent_man_box.jpg,PNA,IMG_05,STIM_95,3.1326666666666667,44.13333333333333,106.03466666666667,305.964,15
P45,P45_29,29,exp_images/sentences/noagent_man_shrub.jpg,PNA,IMG_04,STIM_94,3.322857142857143,45.714285714285715,106.92142857142858,284.76785714285717,14
P45,P45_3,3,UNDEFINED,UNDEFINED,IMG_04,UNDEFINED,3.3015384615384615,33.53846153846154,89.35461538461537,161.69923076923078,13
P45,P45_30,30,exp_images/sentences/noagent_girl_window.jpg,PNA,IMG_02,STIM_92,3.0585714285714287,44.142857142857146,95.01714285714286,207.52357142857142,14
P45,P45_31,31,exp_images/sentences/Dog-dug.jpg,ACT,IMG_13,STIM_13,2.52,30.6,78.26,134.992,10
P45,P45_32,32,exp_images/sentences/Veg.jpg,ACT,IMG_18,STIM_18,2.814,41.6,103.72,272.12066666666664,15
P45,P45_33,33,exp_images/sentences/Cake.jpg,ACT,IMG_15,STIM_15,2.6141666666666663,43.166666666666664,113.245,308.6275,12
P45,P45_34,34,exp_images/sentences/Folded-clothes-passive.jpg,PWA,IMG_06,STIM_24,2.484,49.333333333333336,92.18266666666666,212.70333333333335,15
P45,P45_35,35,exp_images/sentences/Letter-passive.jpg,PWA,IMG_17,STIM_35,3.0583333333333336,46.333333333333336,91.51583333333333,206.56916666666666,12
P45,P45_36,36,exp_images/sentences/Lamp-passive.jpg,PWA,IMG_01,STIM_19,3.4890476190476187,34.857142857142854,90.76142857142857,157.12761904761905,21
P45,P45_4,4,UNDEFINED,UNDEFINED,IMG_13,UNDEFINED,3.3974999999999995,48.166666666666664,139.32416666666668,412.7558333333333,12
P45,P45_5,5,UNDEFINED,UNDEFINED,IMG_07,UNDEFINED,3.274375,35.25,84.56625,152.200625,16
P45,P45_6,6,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,3.156666666666667,39.80952380952381,114.06238095238095,286.86380952380955,21
P45,P45_7,7,UNDEFINED,UNDEFINED,IMG_01,UNDEFINED,3.9093333333333335,37.86666666666667,97.68666666666667,174.33933333333334,15
P45,P45_8,8,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,3.411764705882353,34.23529411764706,89.17882352941176,159.57,17
P45,P45_9,9,UNDEFINED,UNDEFINED,IMG_15,UNDEFINED,2.9736363636363636,34.72727272727273,80.03818181818181,134.13545454545454,11
edf01,edf01_1,1,UNDEFINED,UNDEFINED,IMG_01,UNDEFINED,3.3766666666666665,34.0,91.265,159.37416666666667,12
edf01,edf01_1,1,UNDEFINED,UNDEFINED,IMG_18,UNDEFINED,2.9526666666666666,32.13333333333333,79.01,132.58533333333332,15
edf01,edf01_10,10,UNDEFINED,UNDEFINED,IMG_04,UNDEFINED,2.7821428571428575,29.857142857142858,82.73357142857142,132.185,14
edf01,edf01_10,10,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,3.731666666666667,83.33333333333333,246.67333333333332,942.2316666666666,6
edf01,edf01_11,11,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,2.7935714285714286,37.0,90.23285714285714,160.1864285714286,14
edf01,edf01_11,11,UNDEFINED,UNDEFINED,IMG_17,UNDEFINED,1.275,49.625,102.88375,376.278125,16
edf01,edf01_12,12,UNDEFINED,UNDEFINED,IMG_13,UNDEFINED,3.3572727272727274,30.545454545454547,89.06181818181818,148.87545454545455,11
edf01,edf01_12,12,UNDEFINED,UNDEFINED,IMG_14,UNDEFINED,3.2221052631578946,47.05263157894737,84.63315789473684,199.39526315789473,19
edf01,edf01_13,13,UNDEFINED,UNDEFINED,IMG_08,UNDEFINED,1.2338461538461538,34.30769230769231,71.05461538461539,264.4746153846154,13
edf01,edf01_13,13,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,2.8453846153846154,36.92307692307692,89.03615384615385,154.1946153846154,13
edf01,edf01_14,14,UNDEFINED,UNDEFINED,IMG_01,UNDEFINED,2.324,40.8,113.55,284.9193333333333,15
edf01,edf01_14,14,UNDEFINED,UNDEFINED,IMG_08,UNDEFINED,2.0691666666666664,27.333333333333332,69.58166666666666,111.77083333333333,12
edf01,edf01_15,15,UNDEFINED,UNDEFINED,IMG_13,UNDEFINED,3.032222222222222,47.22222222222222,94.86722222222222,194.61166666666668,18
edf01,edf01_15,15,UNDEFINED,UNDEFINED,IMG_18,UNDEFINED,2.631111111111111,30.88888888888889,81.63555555555556,142.7788888888889,9
edf01,edf01_16,16,UNDEFINED,UNDEFINED,IMG_07,UNDEFINED,2.7333333333333334,36.484848484848484,97.75757575757575,200.61757575757576,33
edf01,edf01_17,17,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,2.0521052631578947,38.31578947368421,79.03631578947369,227.83736842105262,19
edf01,edf01_17,17,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,2.7572727272727273,29.09090909090909,79.91,134.72727272727272,11
edf01,edf01_18,18,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,2.2763636363636364,39.45454545454545,87.36636363636363,180.08272727272728,11
edf01,edf01_18,18,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,2.152857142857143,84.0,214.34857142857143,766.4385714285714,7
edf01,edf01_19,19,exp_images/sentences/Letter-passive.jpg,PWA,IMG_17,STIM_35,1.566,59.8,141.452,485.62399999999997,10
edf01,edf01_19,19,exp_images/sentences/Letter.jpg,ACT,IMG_17,STIM_17,2.8760000000000003,32.0,85.38199999999999,134.494,5
edf01,edf01_2,2,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,1.5859999999999999,39.06666666666667,77.92533333333334,259.13533333333334,15
edf01,edf01_2,2,UNDEFINED,UNDEFINED,IMG_10,UNDEFINED,2.367,28.8,75.40700000000001,125.553,10
edf01,edf01_20,20,exp_images/sentences/Bucket-passive.jpg,PWA,IMG_09,STIM_27,1.3645454545454545,60.54545454545455,151.22545454545454,583.5381818181818,11
edf01,edf01_20,20,exp_images/sentences/Bucket.jpg,ACT,IMG_09,STIM_09,1.88625,33.25,88.41875,161.62375,8
edf01,edf01_21,21,exp_images/sentences/Folded-clothes-passive.jpg,PWA,IMG_06,STIM_24,1.2254545454545456,56.18181818181818,89.30090909090909,295.61909090909086,11
edf01,edf01_21,21,exp_images/sentences/Folded-clothes.jpg,ACT,IMG_06,STIM_06,2.795,47.25,135.28625,286.89125,8
edf01,edf01_22,22,exp_images/sentences/Closed-door-passive.jpg,PWA,IMG_10,STIM_28,1.9366666666666665,86.22222222222223,180.08444444444444,532.2255555555555,9
edf01,edf01_22,22,exp_images/sentences/Closed-door-woa.jpg,PNA,IMG_10,STIM_46,2.0780000000000003,45.4,119.306,313.209,10
edf01,edf01_23,23,exp_images/sentences/Lamp-passive.jpg,PWA,IMG_01,STIM_19,3.925,40.0,94.4575,158.03,4
edf01,edf01_23,23,exp_images/sentences/Lamp-woa.jpg,PNA,IMG_01,STIM_37,1.99625,64.25,104.67999999999999,375.73249999999996,8
edf01,edf01_24,24,exp_images/sentences/Washed-scooter-passive.jpg,PWA,IMG_14,STIM_32,3.5509999999999997,54.0,131.744,403.76599999999996,10
edf01,edf01_24,24,exp_images/sentences/Washed-scooter-woa.jpg,PNA,IMG_14,STIM_50,1.842941176470588,28.352941176470587,59.95705882352941,83.25,17
edf01,edf01_25,25,exp_images/sentences/Pushed-box-woa.jpg,PNA,IMG_05,STIM_41,2.66125,41.75,100.185,166.725,8
edf01,edf01_25,25,exp_images/sentences/active_man_box.jpg,ACT,IMG_05,STIM_59,1.282,74.8,149.064,558.8679999999999,5
edf01,edf01_26,26,exp_images/sentences/Sapling-woa.jpg,PNA,IMG_03,STIM_39,3.6142857142857143,46.285714285714285,110.32428571428571,198.5157142857143,7
edf01,edf01_26,26,exp_images/sentences/active_girl_sapling.jpg,ACT,IMG_03,STIM_57,3.5433333333333334,42.666666666666664,110.43444444444445,288.4166666666667,18
edf01,edf01_27,27,exp_images/sentences/Shrub-woa.jpg,PNA,IMG_04,STIM_40,1.8858333333333333,47.333333333333336,174.32083333333333,472.5516666666667,12
edf01,edf01_27,27,exp_images/sentences/active_man_shrub.jpg,ACT,IMG_04,STIM_58,1.2028571428571428,22.285714285714285,53.798571428571435,64.33142857142857,7
edf01,edf01_28,28,exp_images/sentences/active_dog_hole.jpg,ACT,IMG_13,STIM_67,2.605,53.25,116.80375000000001,320.59499999999997,8
edf01,edf01_28,28,exp_images/sentences/passive_dog_hole.jpg,PWA,IMG_13,STIM_85,1.6577777777777778,74.0,79.77666666666667,272.86555555555555,9
edf01,edf01_29,29,exp_images/sentences/active_child_frisbee.jpg,ACT,IMG_12,STIM_66,2.545714285714286,43.142857142857146,221.63999999999996,591.41,7
edf01,edf01_29,29,exp_images/sentences/passive_child_frisbee.jpg,PWA,IMG_12,STIM_84,2.3335714285714286,61.42857142857143,126.87357142857142,400.6228571428571,14
edf01,edf01_3,3,UNDEFINED,UNDEFINED,IMG_02,UNDEFINED,1.7992857142857142,51.857142857142854,122.0792857142857,349.70285714285717,14
edf01,edf01_3,3,UNDEFINED,UNDEFINED,IMG_17,UNDEFINED,2.0999999999999996,35.333333333333336,75.93666666666667,124.16000000000001,9
edf01,edf01_30,30,exp_images/sentences/active_child_tabla.jpg,ACT,IMG_11,STIM_65,3.3379999999999996,41.4,132.02,400.071,10
edf01,edf01_30,30,exp_images/sentences/passive_child_tabla.jpg,PWA,IMG_11,STIM_83,1.2133333333333334,60.0,106.12666666666668,410.6788888888889,9
edf01,edf01_31,31,exp_images/sentences/noagent_artist_picture.jpg,PNA,IMG_07,STIM_97,2.581,56.8,124.98299999999999,376.07800000000003,10
edf01,edf01_31,31,exp_images/sentences/passive_artist_picture.jpg,PWA,IMG_07,STIM_79,2.2809999999999997,28.2,72.54400000000001,113.596,10
edf01,edf01_32,32,exp_images/sentences/noagent_girl_cake.jpg,PNA,IMG_15,STIM_105,1.8325,48.5,145.2175,425.51625,8
edf01,edf01_32,32,exp_images/sentences/passive_girl_cake.jpg,PWA,IMG_15,STIM_87,1.18,34.666666666666664,68.71666666666667,117.53166666666668,6
edf01,edf01_33,33,exp_images/sentences/noagent_girl_window.jpg,PNA,IMG_02,STIM_92,3.24375,81.5,183.8375,759.9575,8
edf01,edf01_33,33,exp_images/sentences/passive_girl_window.jpg,PWA,IMG_02,STIM_74,3.528,34.0,94.479,160.909,10
edf01,edf01_34,34,exp_images/sentences/Fed-dog.jpg,ACT,IMG_16,STIM_16,4.248,76.4,160.43,642.76,10
edf01,edf01_34,34,exp_images/sentences/noagent_girl_dog.jpg,PNA,IMG_16,STIM_106,2.558,38.4,80.208,127.21,5
edf01,edf01_35,35,exp_images/sentences/Veg.jpg,ACT,IMG_18,STIM_18,1.5099999999999998,53.0,145.91166666666666,502.6816666666667,6
edf01,edf01_35,35,exp_images/sentences/noagent_boy_vegetables.jpg,PNA,IMG_18,STIM_108,4.5053846153846155,38.15384615384615,99.97384615384614,166.54923076923075,13
edf01,edf01_36,36,exp_images/sentences/Vase.jpg,ACT,IMG_08,STIM_08,6.02,336.0,621.21,3275.33,1
edf01,edf01_36,36,exp_images/sentences/noagent_boy_vase.jpg,PNA,IMG_08,STIM_98,2.7960000000000003,231.2,240.42,754.858,5
edf01,edf01_4,4,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,1.9423076923076923,40.61538461538461,99.67,300.76923076923083,13
edf01,edf01_4,4,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,2.927692307692308,31.384615384615383,83.85384615384615,141.14076923076922,13
edf01,edf01_5,5,UNDEFINED,UNDEFINED,IMG_10,UNDEFINED,1.89,69.0,163.69299999999998,492.70799999999997,10
edf01,edf01_5,5,UNDEFINED,UNDEFINED,IMG_14,UNDEFINED,2.9366666666666665,30.133333333333333,85.16933333333333,144.13733333333332,15
edf01,edf01_6,6,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,1.082142857142857,39.42857142857143,79.62357142857142,247.1507142857143,14
edf01,edf01_6,6,UNDEFINED,UNDEFINED,IMG_15,UNDEFINED,1.985,26.8,66.613,101.98100000000001,10
edf01,edf01_7,7,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,2.4316666666666666,41.5,116.89999999999999,350.55583333333334,12
edf01,edf01_7,7,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,2.8805263157894734,40.421052631578945,96.88157894736842,234.25684210526316,19
edf01,edf01_8,8,UNDEFINED,UNDEFINED,IMG_02,UNDEFINED,2.7464285714285714,29.857142857142858,84.01,136.075,14
edf01,edf01_8,8,UNDEFINED,UNDEFINED,IMG_15,UNDEFINED,1.3358333333333334,39.333333333333336,105.85583333333334,275.6691666666666,12
edf01,edf01_9,9,UNDEFINED,UNDEFINED,IMG_04,UNDEFINED,2.318947368421053,38.94736842105263,89.18473684210527,207.10473684210527,19
edf01,edf01_9,9,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,2.502,29.4,73.57000000000001,125.53200000000001,10
edf03,edf03_1,1,UNDEFINED,UNDEFINED,IMG_02,UNDEFINED,2.2827272727272727,28.363636363636363,69.42272727272727,99.58636363636364,11
edf03,edf03_10,10,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,3.1973333333333334,71.86666666666666,171.4586666666667,409.602,15
edf03,edf03_11,11,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,4.344117647058823,38.588235294117645,104.75823529411764,173.13176470588235,17
edf03,edf03_12,12,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,2.523076923076923,30.0,75.31384615384616,106.73384615384614,13
edf03,edf03_13,13,UNDEFINED,UNDEFINED,IMG_13,UNDEFINED,2.6976923076923076,32.15384615384615,77.14307692307692,111.76307692307692,13
edf03,edf03_14,14,UNDEFINED,UNDEFINED,IMG_08,UNDEFINED,2.6125,48.5,121.705625,317.42875,16
edf03,edf03_15,15,UNDEFINED,UNDEFINED,IMG_04,UNDEFINED,2.6025,30.0,73.46499999999999,111.48083333333334,12
edf03,edf03_16,16,UNDEFINED,UNDEFINED,IMG_15,UNDEFINED,2.771875,32.125,77.995,119.541875,16
edf03,edf03_17,17,UNDEFINED,UNDEFINED,IMG_17,UNDEFINED,4.0280000000000005,37.2,95.78133333333334,156.74333333333334,15
edf03,edf03_18,18,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,3.6964285714285716,47.0,117.05428571428571,258.73857142857145,14
edf03,edf03_19,19,exp_images/sentences/Letter-woa.jpg,PNA,IMG_17,STIM_53,2.184615384615385,29.53846153846154,67.90153846153846,100.12076923076923,13
edf03,edf03_2,2,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,3.561666666666667,33.666666666666664,90.13416666666666,140.99916666666667,12
edf03,edf03_20,20,exp_images/sentences/Bucket-woa.jpg,PNA,IMG_09,STIM_45,3.136923076923077,51.53846153846154,134.77461538461537,410.963076923077,13
edf03,edf03_21,21,exp_images/sentences/Folded-clothes-woa.jpg,PNA,IMG_06,STIM_42,3.7953333333333332,52.0,123.42133333333332,267.84066666666666,15
edf03,edf03_22,22,exp_images/sentences/active_boy_door.jpg,ACT,IMG_10,STIM_64,2.567,73.4,125.822,348.83700000000005,10
edf03,edf03_23,23,exp_images/sentences/active_girl_lamp.jpg,ACT,IMG_01,STIM_55,3.707692307692308,56.61538461538461,140.22538461538463,320.9315384615384,13
edf03,edf03_24,24,exp_images/sentences/active_driver_scooter.jpg,ACT,IMG_14,STIM_68,0.56,34.0,45.18333333333333,70.634,15
edf03,edf03_25,25,exp_images/sentences/passive_man_box.jpg,PWA,IMG_05,STIM_77,4.04,63.142857142857146,134.77785714285716,341.6378571428572,14
edf03,edf03_26,26,exp_images/sentences/passive_girl_sapling.jpg,PWA,IMG_03,STIM_75,3.2,75.86666666666666,141.432,457.50466666666665,15
edf03,edf03_27,27,exp_images/sentences/passive_man_shrub.jpg,PWA,IMG_04,STIM_76,0.7047619047619048,56.666666666666664,47.09095238095238,89.17999999999999,21
edf03,edf03_28,28,exp_images/sentences/noagent_dog_hole.jpg,PNA,IMG_13,STIM_103,2.9215384615384616,51.84615384615385,103.33,273.77923076923076,13
edf03,edf03_29,29,exp_images/sentences/noagent_child_frisbee.jpg,PNA,IMG_12,STIM_102,0.43142857142857144,48.857142857142854,47.99809523809524,84.08857142857143,21
edf03,edf03_3,3,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,2.225,43.8,106.63699999999999,306.73699999999997,10
edf03,edf03_30,30,exp_images/sentences/noagent_child_tabla.jpg,PNA,IMG_11,STIM_101,3.5899999999999994,61.84615384615385,123.59384615384616,451.70846153846156,13
edf03,edf03_31,31,exp_images/sentences/Painting.jpg,ACT,IMG_07,STIM_07,4.60875,56.0,137.27117647058824,331.35058823529414,17
edf03,edf03_32,32,exp_images/sentences/Cake.jpg,ACT,IMG_15,STIM_15,1.2353846153846153,42.46153846153846,66.81692307692308,160.78307692307692,13
edf03,edf03_33,33,exp_images/sentences/Window.jpg,ACT,IMG_02,STIM_02,2.994666666666667,43.733333333333334,99.42466666666668,198.17733333333334,15
edf03,edf03_34,34,exp_images/sentences/Fed-dog-passive.jpg,PWA,IMG_16,STIM_34,2.9778571428571428,47.285714285714285,112.33857142857143,281.81428571428575,14
edf03,edf03_35,35,exp_images/sentences/Veg-passive.jpg,PWA,IMG_18,STIM_36,3.845,118.33333333333333,172.95333333333335,659.4233333333333,12
edf03,edf03_36,36,exp_images/sentences/Vase-passive.jpg,PWA,IMG_08,STIM_26,1.0776,43.6,67.9368,128.8448,25
edf03,edf03_4,4,UNDEFINED,UNDEFINED,IMG_07,UNDEFINED,3.72,37.875,90.56125,141.19125,16
edf03,edf03_5,5,UNDEFINED,UNDEFINED,IMG_10,UNDEFINED,1.8342857142857143,66.0,189.09571428571425,618.2714285714285,7
edf03,edf03_6,6,UNDEFINED,UNDEFINED,IMG_18,UNDEFINED,3.388571428571429,33.57142857142857,87.95785714285715,138.19214285714287,14
edf03,edf03_7,7,UNDEFINED,UNDEFINED,IMG_01,UNDEFINED,2.7233333333333336,31.066666666666666,76.26933333333334,110.84200000000001,15
edf03,edf03_8,8,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,3.141111111111111,32.22222222222222,83.80000000000001,132.73222222222225,9
edf03,edf03_9,9,UNDEFINED,UNDEFINED,IMG_14,UNDEFINED,3.4975,35.0,89.61,137.60625,16
edf04,edf04_1,1,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,3.3240000000000003,34.0,91.788,170.402,10
edf04,edf04_10,10,UNDEFINED,UNDEFINED,IMG_01,UNDEFINED,3.589230769230769,33.53846153846154,92.63538461538461,161.89769230769232,13
edf04,edf04_11,11,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,2.96,33.0,88.725,154.95999999999998,2
edf04,edf04_12,12,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,2.57125,30.0,79.31125,132.9975,16
edf04,edf04_13,13,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,3.9354545454545455,38.0,104.09454545454545,182.88454545454545,11
edf04,edf04_14,14,UNDEFINED,UNDEFINED,IMG_02,UNDEFINED,2.2214285714285715,26.571428571428573,72.68857142857142,110.19000000000001,7
edf04,edf04_15,15,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,3.686666666666666,38.666666666666664,96.19666666666667,162.255,6
edf04,edf04_16,16,UNDEFINED,UNDEFINED,IMG_04,UNDEFINED,2.0375,29.0,65.27,110.73125,8
edf04,edf04_17,17,UNDEFINED,UNDEFINED,IMG_17,UNDEFINED,1.7027272727272729,49.63636363636363,93.8690909090909,244.82181818181817,11
edf04,edf04_18,18,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,2.6016666666666666,30.0,78.52833333333334,135.77083333333334,12
edf04,edf04_19,19,exp_images/sentences/active_women_letter.jpg,ACT,IMG_17,STIM_71,3.387272727272727,33.63636363636363,87.62636363636364,151.7409090909091,11
edf04,edf04_2,2,UNDEFINED,UNDEFINED,IMG_07,UNDEFINED,3.655625,36.25,95.223125,173.418125,16
edf04,edf04_20,20,exp_images/sentences/active_boy_bucket.jpg,ACT,IMG_09,STIM_63,3.967,37.0,106.999,189.082,10
edf04,edf04_21,21,exp_images/sentences/active_woman_clothes.jpg,ACT,IMG_06,STIM_60,3.3641666666666663,33.166666666666664,95.6825,162.4625,12
edf04,edf04_22,22,exp_images/sentences/passive_boy_door.jpg,PWA,IMG_10,STIM_82,1.4142857142857144,46.0,108.42428571428572,384.4214285714285,7
edf04,edf04_23,23,exp_images/sentences/passive_girl_lamp.jpg,PWA,IMG_01,STIM_73,4.270833333333333,60.666666666666664,145.34666666666666,281.39916666666664,12
edf04,edf04_24,24,exp_images/sentences/passive_driver_scooter.jpg,PWA,IMG_14,STIM_86,4.365454545454545,37.81818181818182,108.1809090909091,204.1209090909091,11
edf04,edf04_25,25,exp_images/sentences/noagent_man_box.jpg,PNA,IMG_05,STIM_95,4.456666666666667,38.22222222222222,109.68666666666667,210.16666666666666,9
edf04,edf04_26,26,exp_images/sentences/noagent_girl_sapling.jpg,PNA,IMG_03,STIM_93,4.2490000000000006,36.8,110.526,204.283,10
edf04,edf04_27,27,exp_images/sentences/noagent_man_shrub.jpg,PNA,IMG_04,STIM_94,5.1499999999999995,56.857142857142854,128.83214285714286,261.21,14
edf04,edf04_28,28,exp_images/sentences/Dog-dug.jpg,ACT,IMG_13,STIM_13,2.3185714285714285,29.142857142857142,75.52428571428572,125.11714285714285,7
edf04,edf04_29,29,exp_images/sentences/Frisbee.jpg,ACT,IMG_12,STIM_12,3.209090909090909,42.90909090909091,100.36181818181818,195.48999999999998,11
edf04,edf04_3,3,UNDEFINED,UNDEFINED,IMG_18,UNDEFINED,4.356363636363636,38.18181818181818,106.51181818181819,197.38454545454545,11
edf04,edf04_30,30,exp_images/sentences/Tabla.jpg,ACT,IMG_11,STIM_11,4.29,38.2,109.703,199.655,10
edf04,edf04_31,31,exp_images/sentences/Painting-passive.jpg,PWA,IMG_07,STIM_25,3.1806666666666668,32.0,87.13266666666667,159.626,15
edf04,edf04_32,32,exp_images/sentences/Cake-passive.jpg,PWA,IMG_15,STIM_33,2.369090909090909,29.454545454545453,75.4609090909091,126.96818181818183,11
edf04,edf04_33,33,exp_images/sentences/Window-passive.jpg,PWA,IMG_02,STIM_20,2.75,30.8,84.961,147.738,10
edf04,edf04_34,34,exp_images/sentences/Fed-dog-woa.jpg,PNA,IMG_16,STIM_52,2.7278571428571428,49.857142857142854,107.31285714285714,299.0071428571428,14
edf04,edf04_35,35,exp_images/sentences/Veg-woa.jpg,PNA,IMG_18,STIM_54,2.7775,28.666666666666668,81.29166666666667,143.89333333333335,12
edf04,edf04_36,36,exp_images/sentences/Vase-woa.jpg,PNA,IMG_08,STIM_44,2.98375,33.25,87.72125,151.28875,8
edf04,edf04_4,4,UNDEFINED,UNDEFINED,IMG_13,UNDEFINED,2.3378571428571426,27.571428571428573,72.86642857142857,118.44142857142856,14
edf04,edf04_5,5,UNDEFINED,UNDEFINED,IMG_08,UNDEFINED,1.68875,23.5,62.44375,99.68875,8
edf04,edf04_6,6,UNDEFINED,UNDEFINED,IMG_10,UNDEFINED,1.595,26.0,61.519999999999996,94.7,2
edf04,edf04_7,7,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,1.79,26.0,67.28,101.1,1
edf04,edf04_8,8,UNDEFINED,UNDEFINED,IMG_14,UNDEFINED,3.7990000000000004,35.2,92.41900000000001,169.66,10
edf04,edf04_9,9,UNDEFINED,UNDEFINED,IMG_15,UNDEFINED,2.065,27.2,72.789,107.703,10
edf05,edf05_1,1,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,1.181,33.6,80.746,219.53599999999997,10
edf05,edf05_10,10,UNDEFINED,UNDEFINED,IMG_02,UNDEFINED,2.679090909090909,58.18181818181818,122.30818181818182,271.9218181818182,11
edf05,edf05_11,11,UNDEFINED,UNDEFINED,IMG_07,UNDEFINED,2.779166666666667,37.666666666666664,101.21499999999999,179.81083333333333,12
edf05,edf05_12,12,UNDEFINED,UNDEFINED,IMG_08,UNDEFINED,1.9130769230769231,51.23076923076923,147.61307692307693,439.71384615384613,13
edf05,edf05_13,13,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,1.8791666666666667,45.166666666666664,123.42583333333334,393.80750000000006,12
edf05,edf05_14,14,UNDEFINED,UNDEFINED,IMG_04,UNDEFINED,2.535833333333333,59.333333333333336,141.60083333333333,357.7316666666666,12
edf05,edf05_15,15,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,2.7133333333333334,54.166666666666664,134.94833333333335,435.75666666666666,12
