participant_id,trial_id,language,session_type,sentence_type,ia_label,trial_length_ms,dwell_time,entry_count,time_to_first_fixation,mean_time_to_first_fixation,dwell_time_normalized_by_trial_length,audio,exp_id,image,image_id,sentence,stim_id,stimulus_file,voice_id,grammatical_voice,agent_first_alignment,agent_overt,passive_cost_contrast,dropped_agent_contrast,aoi_role
edf11,4,,free_viewing,,s_girl_girl_plant_tree,4621.0,2487,3,968.0,968.0,0.5381951958450552,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_plant_tree.jpg,IMG_03,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf11,5,,free_viewing,,o_hole_dog_dug_hole,4359.0,2222,1,1332.0,1332.0,0.5097499426473961,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/dog_dug_hole.jpg,IMG_13,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf11,5,,free_viewing,,s_dog_dog_dug_hole,4359.0,2137,2,696.0,696.0,0.4902500573526038,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/dog_dug_hole.jpg,IMG_13,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf11,6,,free_viewing,,o_frisbee_child_throw_frisbee,4870.0,1354,1,1252.0,1252.0,0.2780287474332649,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/child_throw_frisbee.jpg,IMG_12,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf11,6,,free_viewing,,s_child_child_throw_frisbee,4870.0,3319,2,972.0,972.0,0.6815195071868583,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/child_throw_frisbee.jpg,IMG_12,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf11,7,,free_viewing,,o_picture_artiste_drew_picture,4420.0,3234,3,970.0,970.0,0.7316742081447963,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/artiste_drew_picture.jpg,IMG_07,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf11,7,,free_viewing,,s_artiste_artiste_drew_picture,4420.0,968,2,1616.0,1616.0,0.21900452488687785,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/artiste_drew_picture.jpg,IMG_07,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf11,8,,free_viewing,,o_letter_woman_read_letter,4405.0,796,2,1554.0,1554.0,0.18070374574347334,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/women_read_letter.jpg,IMG_17,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf11,8,,free_viewing,,s_woman_woman_read_letter,4405.0,3609,3,856.0,856.0,0.8192962542565266,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/women_read_letter.jpg,IMG_17,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf11,9,,free_viewing,,o_shrub_man_cut_shrub,4525.0,3871,2,1122.0,1122.0,0.8554696132596685,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/man_cut_shrub.jpg,IMG_04,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf11,9,,free_viewing,,s_man_man_cut_shrub,4525.0,654,2,838.0,838.0,0.1445303867403315,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/man_cut_shrub.jpg,IMG_04,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf12,1,,free_viewing,,o_cake_girl_baked_cake,4791.0,1651,3,973.0,973.0,0.3446044667084116,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_baked_cake.jpg,IMG_15,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf12,1,,free_viewing,,s_girl_girl_baked_cake,4791.0,2940,2,1386.0,1386.0,0.6136505948653725,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_baked_cake.jpg,IMG_15,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf12,10,,free_viewing,,o_shrub_man_cut_shrub,4672.0,3182,2,968.0,968.0,0.6810787671232876,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/man_cut_shrub.jpg,IMG_04,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf12,10,,free_viewing,,s_man_man_cut_shrub,4672.0,1196,3,692.0,692.0,0.2559931506849315,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/man_cut_shrub.jpg,IMG_04,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf12,11,,free_viewing,,o_lamp_girl_light_lamp,4542.0,2653,3,992.0,992.0,0.5841039189784236,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_lighted_lamp.jpg,IMG_01,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf12,11,,free_viewing,,s_girl_girl_lit_lamp,4542.0,1889,3,749.0,749.0,0.4158960810215764,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_lighted_lamp.jpg,IMG_01,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf12,12,,free_viewing,,o_vase_boy_broke_vase,4568.0,4036,2,718.0,718.0,0.8835376532399299,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_broke_vase.jpg,IMG_08,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf12,12,,free_viewing,,s_boy_boy_broke_vase,4568.0,532,1,1246.0,1246.0,0.11646234676007006,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_broke_vase.jpg,IMG_08,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf12,13,,free_viewing,,o_scooter_driver_wash_scooter,4589.0,3439,3,822.0,822.0,0.7494007409021574,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/driver_wash_scooter.jpg,IMG_14,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf12,13,,free_viewing,,s_driver_driver_wash_scooter,4589.0,704,1,1584.0,1584.0,0.1534103290477228,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/driver_wash_scooter.jpg,IMG_14,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf12,14,,free_viewing,,o_tabla_child_play_tabla,4604.0,2780,2,2138.0,2138.0,0.6038227628149435,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/child_play_tabla.jpg,IMG_11,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf12,14,,free_viewing,,s_child_child_play_tabla,4604.0,540,1,1398.0,1398.0,0.11728931364031275,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/child_play_tabla.jpg,IMG_11,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf12,15,,free_viewing,,o_veg_boy_cut_vegetables,4414.0,3186,2,1494.0,1494.0,0.7217942908926144,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_cut_vegetables.jpg,IMG_18,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf12,15,,free_viewing,,s_boy_boy_cut_vegetables,4414.0,1228,2,972.0,972.0,0.2782057091073856,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_cut_vegetables.jpg,IMG_18,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf12,16,,free_viewing,,o_letter_woman_read_letter,4502.0,820,1,2248.0,2248.0,0.18214127054642384,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/women_read_letter.jpg,IMG_17,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf12,16,,free_viewing,,s_woman_woman_read_letter,4502.0,2456,2,835.0,835.0,0.5455353176366059,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/women_read_letter.jpg,IMG_17,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf12,17,,free_viewing,,o_clothes_woman_folded_clothes,4715.0,4131,2,1021.0,1021.0,0.8761399787910923,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/women_fold_clothes.jpg,IMG_06,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf12,17,,free_viewing,,s_woman_woman_folded_clothes,4715.0,584,1,1180.0,1180.0,0.12386002120890775,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/women_fold_clothes.jpg,IMG_06,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf12,18,,free_viewing,,o_tree_girl_plant_tree,4363.0,2374,2,2050.0,2050.0,0.544121017648407,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_plant_tree.jpg,IMG_03,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf12,18,,free_viewing,,s_girl_girl_plant_tree,4363.0,1677,3,850.0,850.0,0.3843685537474215,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_plant_tree.jpg,IMG_03,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf12,19,English,sentence_audio,passive_dropped_agent,o_letter_woman_read_letter,4872.0,0,0,,,0.0,exp_images/audio\ENGLISH\p_woa_letter.wav,IMG_17_E_PNA,exp_images/images/women_read_letter.jpg,IMG_17,exp_images/sentences/noagent_women_letter.jpg,STIM_107,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0,object
edf12,19,English,sentence_audio,passive_dropped_agent,s_woman_woman_read_letter,4872.0,4872,1,5720.0,5720.0,1.0,exp_images/audio\ENGLISH\p_woa_letter.wav,IMG_17_E_PNA,exp_images/images/women_read_letter.jpg,IMG_17,exp_images/sentences/noagent_women_letter.jpg,STIM_107,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0,agent
edf12,2,,free_viewing,,o_bucket_boy_filled_bucket,4290.0,2214,3,950.0,950.0,0.5160839160839161,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_filled_bucket.jpg,IMG_09,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf12,2,,free_viewing,,s_boy_boy_filled_bucket,4290.0,1692,3,1484.0,1484.0,0.3944055944055944,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_filled_bucket.jpg,IMG_09,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf12,20,English,sentence_audio,passive_dropped_agent,o_bucket_boy_filled_bucket,4424.0,3722,3,5568.0,5568.0,0.8413200723327305,exp_images/audio\ENGLISH\p_woa_bucket.wav,IMG_09_E_PNA,exp_images/images/boy_filled_bucket.jpg,IMG_09,exp_images/sentences/noagent_boy_bucket.jpg,STIM_99,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0,object
edf12,20,English,sentence_audio,passive_dropped_agent,s_boy_boy_filled_bucket,4424.0,298,1,5742.0,5742.0,0.06735985533453888,exp_images/audio\ENGLISH\p_woa_bucket.wav,IMG_09_E_PNA,exp_images/images/boy_filled_bucket.jpg,IMG_09,exp_images/sentences/noagent_boy_bucket.jpg,STIM_99,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0,agent
edf12,21,English,sentence_audio,passive_dropped_agent,o_clothes_woman_folded_clothes,4606.0,3902,2,6021.0,6021.0,0.8471558836300478,exp_images/audio\ENGLISH\p_woa_clothes.wav,IMG_06_E_PNA,exp_images/images/women_fold_clothes.jpg,IMG_06,exp_images/sentences/noagent_woman_clothes.jpg,STIM_96,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0,object
edf12,21,English,sentence_audio,passive_dropped_agent,s_woman_woman_folded_clothes,4606.0,704,1,6182.0,6182.0,0.15284411636995224,exp_images/audio\ENGLISH\p_woa_clothes.wav,IMG_06_E_PNA,exp_images/images/women_fold_clothes.jpg,IMG_06,exp_images/sentences/noagent_woman_clothes.jpg,STIM_96,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0,agent
edf12,22,Punjabi,sentence_audio,active,o_door_boy_opened_door,4615.0,3115,3,6204.0,6204.0,0.6749729144095341,exp_images/audio\PUNJABI\door.wav,IMG_10_P_ACT,exp_images/images/boy_opened_door.jpg,IMG_10,exp_images/sentences/Closed-door.jpg,STIM_10,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,,object
edf12,22,Punjabi,sentence_audio,active,s_boy_boy_opened_door,4615.0,1290,2,6384.0,6384.0,0.27952329360780065,exp_images/audio\PUNJABI\door.wav,IMG_10_P_ACT,exp_images/images/boy_opened_door.jpg,IMG_10,exp_images/sentences/Closed-door.jpg,STIM_10,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,,agent
edf12,23,Punjabi,sentence_audio,active,o_lamp_girl_light_lamp,4748.0,3802,2,5449.0,5449.0,0.8007582139848357,exp_images/audio\PUNJABI\lamp.wav,IMG_01_P_ACT,exp_images/images/girl_lighted_lamp.jpg,IMG_01,exp_images/sentences/Lamp.jpg,STIM_01,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,,object
edf12,23,Punjabi,sentence_audio,active,s_girl_girl_lit_lamp,4748.0,946,1,5636.0,5636.0,0.1992417860151643,exp_images/audio\PUNJABI\lamp.wav,IMG_01_P_ACT,exp_images/images/girl_lighted_lamp.jpg,IMG_01,exp_images/sentences/Lamp.jpg,STIM_01,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,,agent
edf12,24,Punjabi,sentence_audio,active,o_scooter_driver_wash_scooter,4364.0,2488,4,5875.0,5875.0,0.5701191567369386,exp_images/audio\PUNJABI\scooter.wav,IMG_14_P_ACT,exp_images/images/driver_wash_scooter.jpg,IMG_14,exp_images/sentences/Washed-scooter.jpg,STIM_14,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,,object
edf12,24,Punjabi,sentence_audio,active,s_driver_driver_wash_scooter,4364.0,1876,3,6272.0,6272.0,0.4298808432630614,exp_images/audio\PUNJABI\scooter.wav,IMG_14_P_ACT,exp_images/images/driver_wash_scooter.jpg,IMG_14,exp_images/sentences/Washed-scooter.jpg,STIM_14,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,,agent
edf12,25,Punjabi,sentence_audio,passive,o_box_man_pushed_box,4674.0,2149,3,5878.0,5878.0,0.4597774925117673,exp_images/audio\PUNJABI\p_box.wav,IMG_05_P_PWA,exp_images/images/man_pushed_box.jpg,IMG_05,exp_images/sentences/Pushed-box-passive.jpg,STIM_23,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0,object
edf12,25,Punjabi,sentence_audio,passive,s_man_man_pushed_box,4674.0,2525,3,5543.0,5543.0,0.5402225074882328,exp_images/audio\PUNJABI\p_box.wav,IMG_05_P_PWA,exp_images/images/man_pushed_box.jpg,IMG_05,exp_images/sentences/Pushed-box-passive.jpg,STIM_23,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0,agent
edf12,26,Punjabi,sentence_audio,passive,o_tree_girl_plant_tree,4123.0,1566,2,6424.0,6424.0,0.3798205190395344,exp_images/audio\PUNJABI\p_sapling.wav,IMG_03_P_PWA,exp_images/images/girl_plant_tree.jpg,IMG_03,exp_images/sentences/Sapling-passive.jpg,STIM_21,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0,object
edf12,26,Punjabi,sentence_audio,passive,s_girl_girl_plant_tree,4123.0,1263,3,6079.0,6079.0,0.3063303419839922,exp_images/audio\PUNJABI\p_sapling.wav,IMG_03_P_PWA,exp_images/images/girl_plant_tree.jpg,IMG_03,exp_images/sentences/Sapling-passive.jpg,STIM_21,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0,agent
edf12,27,Punjabi,sentence_audio,passive,o_shrub_man_cut_shrub,4414.0,2710,3,5728.0,5728.0,0.6139555958314454,exp_images/audio\PUNJABI\p_shrub.wav,IMG_04_P_PWA,exp_images/images/man_cut_shrub.jpg,IMG_04,exp_images/sentences/Shrub-passive.jpg,STIM_22,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0,object
edf12,27,Punjabi,sentence_audio,passive,s_man_man_cut_shrub,4414.0,1704,3,5490.0,5490.0,0.3860444041685546,exp_images/audio\PUNJABI\p_shrub.wav,IMG_04_P_PWA,exp_images/images/man_cut_shrub.jpg,IMG_04,exp_images/sentences/Shrub-passive.jpg,STIM_22,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0,agent
edf12,28,Punjabi,sentence_audio,passive_dropped_agent,o_hole_dog_dug_hole,4534.0,3213,2,5804.0,5804.0,0.7086457873842082,exp_images/audio\PUNJABI\p_woa_dug.wav,IMG_13_P_PNA,exp_images/images/dog_dug_hole.jpg,IMG_13,exp_images/sentences/Dog-dug-woa.jpg,STIM_49,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0,object
edf12,28,Punjabi,sentence_audio,passive_dropped_agent,s_dog_dog_dug_hole,4534.0,1027,2,5241.0,5241.0,0.22651080723423025,exp_images/audio\PUNJABI\p_woa_dug.wav,IMG_13_P_PNA,exp_images/images/dog_dug_hole.jpg,IMG_13,exp_images/sentences/Dog-dug-woa.jpg,STIM_49,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0,agent
edf12,29,Punjabi,sentence_audio,passive_dropped_agent,o_frisbee_child_throw_frisbee,4459.0,858,1,8582.0,8582.0,0.1924198250728863,exp_images/audio\PUNJABI\p_woa_frisbee.wav,IMG_12_P_PNA,exp_images/images/child_throw_frisbee.jpg,IMG_12,exp_images/sentences/Frisbee-woa.jpg,STIM_48,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0,object
edf12,29,Punjabi,sentence_audio,passive_dropped_agent,s_child_child_throw_frisbee,4459.0,3449,2,6254.0,6254.0,0.7734918143081408,exp_images/audio\PUNJABI\p_woa_frisbee.wav,IMG_12_P_PNA,exp_images/images/child_throw_frisbee.jpg,IMG_12,exp_images/sentences/Frisbee-woa.jpg,STIM_48,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0,agent
edf12,3,,free_viewing,,o_window_girl_opened_window,4713.0,3028,2,1298.0,1298.0,0.6424782516443879,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_opened_window.jpg,IMG_02,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf12,3,,free_viewing,,s_girl_girl_opened_window,4713.0,1533,3,980.0,980.0,0.3252705283259071,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_opened_window.jpg,IMG_02,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf12,30,Punjabi,sentence_audio,passive_dropped_agent,o_tabla_child_play_tabla,4534.0,2188,2,6072.0,6072.0,0.4825760917512131,exp_images/audio\PUNJABI\p_woa_tabla.wav,IMG_11_P_PNA,exp_images/images/child_play_tabla.jpg,IMG_11,exp_images/sentences/Tabla-woa.jpg,STIM_47,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0,object
edf12,30,Punjabi,sentence_audio,passive_dropped_agent,s_child_child_play_tabla,4534.0,1875,2,6750.0,6750.0,0.413542126157918,exp_images/audio\PUNJABI\p_woa_tabla.wav,IMG_11_P_PNA,exp_images/images/child_play_tabla.jpg,IMG_11,exp_images/sentences/Tabla-woa.jpg,STIM_47,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0,agent
edf12,31,English,sentence_audio,active,o_picture_artiste_drew_picture,4424.0,2812,4,5916.0,5916.0,0.635623869801085,exp_images/audio\ENGLISH\picture.wav,IMG_07_E_ACT,exp_images/images/artiste_drew_picture.jpg,IMG_07,exp_images/sentences/active_artist_picture.jpg,STIM_61,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,,object
edf12,31,English,sentence_audio,active,s_artiste_artiste_drew_picture,4424.0,1042,1,6488.0,6488.0,0.2355334538878843,exp_images/audio\ENGLISH\picture.wav,IMG_07_E_ACT,exp_images/images/artiste_drew_picture.jpg,IMG_07,exp_images/sentences/active_artist_picture.jpg,STIM_61,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,,agent
edf12,32,English,sentence_audio,active,o_cake_girl_baked_cake,4221.0,1360,4,6826.0,6826.0,0.322198531153755,exp_images/audio\ENGLISH\cake.wav,IMG_15_E_ACT,exp_images/images/girl_baked_cake.jpg,IMG_15,exp_images/sentences/active_girl_cake.jpg,STIM_69,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,,object
edf12,32,English,sentence_audio,active,s_girl_girl_baked_cake,4221.0,1574,2,6236.0,6236.0,0.37289741767353707,exp_images/audio\ENGLISH\cake.wav,IMG_15_E_ACT,exp_images/images/girl_baked_cake.jpg,IMG_15,exp_images/sentences/active_girl_cake.jpg,STIM_69,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,,agent
edf12,33,English,sentence_audio,active,o_window_girl_opened_window,4544.0,2319,2,6378.0,6378.0,0.5103433098591549,exp_images/audio\ENGLISH\window.wav,IMG_02_E_ACT,exp_images/images/girl_opened_window.jpg,IMG_02,exp_images/sentences/active_girl_window.jpg,STIM_56,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,,object
edf12,33,English,sentence_audio,active,s_girl_girl_opened_window,4544.0,2091,2,5599.0,5599.0,0.4601672535211268,exp_images/audio\ENGLISH\window.wav,IMG_02_E_ACT,exp_images/images/girl_opened_window.jpg,IMG_02,exp_images/sentences/active_girl_window.jpg,STIM_56,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,,agent
edf12,34,English,sentence_audio,passive,o_dog_girl_fed_dog,4313.0,1865,3,5615.0,5615.0,0.4324136332019476,exp_images/audio\ENGLISH\p_fed.wav,IMG_16_E_PWA,exp_images/images/girl_fed_dog.jpg,IMG_16,exp_images/sentences/passive_girl_dog.jpg,STIM_88,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0,object
edf12,34,English,sentence_audio,passive,s_girl_girl_fed_dog,4313.0,1554,2,6410.0,6410.0,0.36030605147229305,exp_images/audio\ENGLISH\p_fed.wav,IMG_16_E_PWA,exp_images/images/girl_fed_dog.jpg,IMG_16,exp_images/sentences/passive_girl_dog.jpg,STIM_88,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0,agent
edf12,35,English,sentence_audio,passive,o_veg_boy_cut_vegetables,4527.0,2850,2,5822.0,5822.0,0.629555997349238,exp_images/audio\ENGLISH\p_veg.wav,IMG_18_E_PWA,exp_images/images/boy_cut_vegetables.jpg,IMG_18,exp_images/sentences/passive_boy_vegetables.jpg,STIM_90,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0,object
edf12,35,English,sentence_audio,passive,s_boy_boy_cut_vegetables,4527.0,1677,2,5531.0,5531.0,0.3704440026507621,exp_images/audio\ENGLISH\p_veg.wav,IMG_18_E_PWA,exp_images/images/boy_cut_vegetables.jpg,IMG_18,exp_images/sentences/passive_boy_vegetables.jpg,STIM_90,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0,agent
edf12,36,English,sentence_audio,passive,o_vase_boy_broke_vase,4128.0,2182,3,5572.0,5572.0,0.5285852713178295,exp_images/audio\ENGLISH\p_vase.wav,IMG_08_E_PWA,exp_images/images/boy_broke_vase.jpg,IMG_08,exp_images/sentences/passive_boy_vase.jpg,STIM_80,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0,object
edf12,36,English,sentence_audio,passive,s_boy_boy_broke_vase,4128.0,1394,1,6034.0,6034.0,0.3376937984496124,exp_images/audio\ENGLISH\p_vase.wav,IMG_08_E_PWA,exp_images/images/boy_broke_vase.jpg,IMG_08,exp_images/sentences/passive_boy_vase.jpg,STIM_80,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0,agent
edf12,4,,free_viewing,,o_dog_girl_fed_dog,4786.0,1805,2,1083.0,1083.0,0.3771416631842875,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_fed_dog.jpg,IMG_16,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf12,4,,free_viewing,,s_girl_girl_fed_dog,4786.0,2090,1,2398.0,2398.0,0.4366903468449645,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_fed_dog.jpg,IMG_16,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf12,5,,free_viewing,,o_box_man_pushed_box,4477.0,1771,3,2292.0,2292.0,0.3955773955773956,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/man_pushed_box.jpg,IMG_05,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf12,5,,free_viewing,,s_man_man_pushed_box,4477.0,2600,4,962.0,962.0,0.5807460352914898,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/man_pushed_box.jpg,IMG_05,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf12,6,,free_viewing,,o_frisbee_child_throw_frisbee,4473.0,550,2,1142.0,1142.0,0.12295998211491167,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/child_throw_frisbee.jpg,IMG_12,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf12,6,,free_viewing,,s_child_child_throw_frisbee,4473.0,2540,3,1386.0,1386.0,0.5678515537670468,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/child_throw_frisbee.jpg,IMG_12,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
