participant_id,trial_id,language,session_type,sentence_type,first_aoi_fix_index,current_fix_interest_area_label,first_aoi_fix_start,first_aoi_fix_x,first_aoi_fix_y,first_aoi_role,agent_first_look,audio,exp_id,image,image_id,sentence,stim_id,stimulus_file,voice_id,grammatical_voice,agent_first_alignment,agent_overt,passive_cost_contrast,dropped_agent_contrast
edf11,31,Punjabi,sentence_audio,passive_dropped_agent,2,s_artiste_artiste_drew_picture,5474,816.6,459.0,agent,1,exp_images/audio\PUNJABI\p_woa_picture.wav,IMG_07_P_PNA,exp_images/images/artiste_drew_picture.jpg,IMG_07,exp_images/sentences/Painting-woa.jpg,STIM_43,stimuli_list_subj_11_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf11,32,Punjabi,sentence_audio,passive_dropped_agent,2,s_girl_girl_baked_cake,6456,882.5,386.8,agent,1,exp_images/audio\PUNJABI\p_woa_cake.wav,IMG_15_P_PNA,exp_images/images/girl_baked_cake.jpg,IMG_15,exp_images/sentences/Cake-woa.jpg,STIM_51,stimuli_list_subj_11_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf11,34,English,sentence_audio,active,3,o_dog_girl_fed_dog,5602,947.2,588.2,object,0,exp_images/audio\ENGLISH\fed.wav,IMG_16_E_ACT,exp_images/images/girl_fed_dog.jpg,IMG_16,exp_images/sentences/active_girl_dog.jpg,STIM_70,stimuli_list_subj_11_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf11,35,English,sentence_audio,active,2,s_boy_boy_cut_vegetables,6036,989.1,477.0,agent,1,exp_images/audio\ENGLISH\veg.wav,IMG_18_E_ACT,exp_images/images/boy_cut_vegetables.jpg,IMG_18,exp_images/sentences/active_boy_vegetables.jpg,STIM_72,stimuli_list_subj_11_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf11,36,English,sentence_audio,active,3,s_boy_boy_broke_vase,5716,838.4,472.6,agent,1,exp_images/audio\ENGLISH\vase.wav,IMG_08_E_ACT,exp_images/images/boy_broke_vase.jpg,IMG_08,exp_images/sentences/active_boy_vase.jpg,STIM_62,stimuli_list_subj_11_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf12,19,English,sentence_audio,passive_dropped_agent,2,s_woman_woman_read_letter,6560,951.3,371.4,agent,1,exp_images/audio\ENGLISH\p_woa_letter.wav,IMG_17_E_PNA,exp_images/images/women_read_letter.jpg,IMG_17,exp_images/sentences/noagent_women_letter.jpg,STIM_107,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf12,20,English,sentence_audio,passive_dropped_agent,2,s_boy_boy_filled_bucket,5742,1003.0,413.4,agent,1,exp_images/audio\ENGLISH\p_woa_bucket.wav,IMG_09_E_PNA,exp_images/images/boy_filled_bucket.jpg,IMG_09,exp_images/sentences/noagent_boy_bucket.jpg,STIM_99,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf12,21,English,sentence_audio,passive_dropped_agent,2,s_woman_woman_folded_clothes,6182,973.3,374.9,agent,1,exp_images/audio\ENGLISH\p_woa_clothes.wav,IMG_06_E_PNA,exp_images/images/women_fold_clothes.jpg,IMG_06,exp_images/sentences/noagent_woman_clothes.jpg,STIM_96,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf12,22,Punjabi,sentence_audio,active,2,s_boy_boy_opened_door,6384,851.7,449.8,agent,1,exp_images/audio\PUNJABI\door.wav,IMG_10_P_ACT,exp_images/images/boy_opened_door.jpg,IMG_10,exp_images/sentences/Closed-door.jpg,STIM_10,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf12,23,Punjabi,sentence_audio,active,2,s_girl_girl_lit_lamp,5636,973.6,384.7,agent,1,exp_images/audio\PUNJABI\lamp.wav,IMG_01_P_ACT,exp_images/images/girl_lighted_lamp.jpg,IMG_01,exp_images/sentences/Lamp.jpg,STIM_01,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf12,24,Punjabi,sentence_audio,active,2,s_driver_driver_wash_scooter,6272,756.4,300.7,agent,1,exp_images/audio\PUNJABI\scooter.wav,IMG_14_P_ACT,exp_images/images/driver_wash_scooter.jpg,IMG_14,exp_images/sentences/Washed-scooter.jpg,STIM_14,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf12,25,Punjabi,sentence_audio,passive,2,s_man_man_pushed_box,5592,963.3,533.6,agent,1,exp_images/audio\PUNJABI\p_box.wav,IMG_05_P_PWA,exp_images/images/man_pushed_box.jpg,IMG_05,exp_images/sentences/Pushed-box-passive.jpg,STIM_23,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf12,26,Punjabi,sentence_audio,passive,3,o_tree_girl_plant_tree,6424,628.5,501.1,object,0,exp_images/audio\PUNJABI\p_sapling.wav,IMG_03_P_PWA,exp_images/images/girl_plant_tree.jpg,IMG_03,exp_images/sentences/Sapling-passive.jpg,STIM_21,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf12,27,Punjabi,sentence_audio,passive,2,o_shrub_man_cut_shrub,5728,819.0,529.6,object,0,exp_images/audio\PUNJABI\p_shrub.wav,IMG_04_P_PWA,exp_images/images/man_cut_shrub.jpg,IMG_04,exp_images/sentences/Shrub-passive.jpg,STIM_22,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf12,28,Punjabi,sentence_audio,passive_dropped_agent,2,s_dog_dog_dug_hole,5324,967.0,541.9,agent,1,exp_images/audio\PUNJABI\p_woa_dug.wav,IMG_13_P_PNA,exp_images/images/dog_dug_hole.jpg,IMG_13,exp_images/sentences/Dog-dug-woa.jpg,STIM_49,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf12,29,Punjabi,sentence_audio,passive_dropped_agent,2,s_child_child_throw_frisbee,6254,1071.2,347.3,agent,1,exp_images/audio\PUNJABI\p_woa_frisbee.wav,IMG_12_P_PNA,exp_images/images/child_throw_frisbee.jpg,IMG_12,exp_images/sentences/Frisbee-woa.jpg,STIM_48,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf12,30,Punjabi,sentence_audio,passive_dropped_agent,2,o_tabla_child_play_tabla,6072,878.6,514.1,object,0,exp_images/audio\PUNJABI\p_woa_tabla.wav,IMG_11_P_PNA,exp_images/images/child_play_tabla.jpg,IMG_11,exp_images/sentences/Tabla-woa.jpg,STIM_47,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf12,31,English,sentence_audio,active,3,o_picture_artiste_drew_picture,6264,1061.6,391.5,object,0,exp_images/audio\ENGLISH\picture.wav,IMG_07_E_ACT,exp_images/images/artiste_drew_picture.jpg,IMG_07,exp_images/sentences/active_artist_picture.jpg,STIM_61,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf12,32,English,sentence_audio,active,2,s_girl_girl_baked_cake,6236,857.2,292.5,agent,1,exp_images/audio\ENGLISH\cake.wav,IMG_15_E_ACT,exp_images/images/girl_baked_cake.jpg,IMG_15,exp_images/sentences/active_girl_cake.jpg,STIM_69,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf12,33,English,sentence_audio,active,2,s_girl_girl_opened_window,5802,863.6,440.7,agent,1,exp_images/audio\ENGLISH\window.wav,IMG_02_E_ACT,exp_images/images/girl_opened_window.jpg,IMG_02,exp_images/sentences/active_girl_window.jpg,STIM_56,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf12,34,English,sentence_audio,passive,2,o_dog_girl_fed_dog,5808,933.9,630.0,object,0,exp_images/audio\ENGLISH\p_fed.wav,IMG_16_E_PWA,exp_images/images/girl_fed_dog.jpg,IMG_16,exp_images/sentences/passive_girl_dog.jpg,STIM_88,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf12,35,English,sentence_audio,passive,2,o_veg_boy_cut_vegetables,5822,877.1,824.6,object,0,exp_images/audio\ENGLISH\p_veg.wav,IMG_18_E_PWA,exp_images/images/boy_cut_vegetables.jpg,IMG_18,exp_images/sentences/passive_boy_vegetables.jpg,STIM_90,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf12,36,English,sentence_audio,passive,2,o_vase_boy_broke_vase,5844,887.5,501.9,object,0,exp_images/audio\ENGLISH\p_vase.wav,IMG_08_E_PWA,exp_images/images/boy_broke_vase.jpg,IMG_08,exp_images/sentences/passive_boy_vase.jpg,STIM_80,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf13,19,Punjabi,sentence_audio,active,2,o_tabla_child_play_tabla,5684,776.8,590.4,object,0,exp_images/audio\PUNJABI\tabla.wav,IMG_11_P_ACT,exp_images/images/child_play_tabla.jpg,IMG_11,exp_images/sentences/Tabla.jpg,STIM_11,stimuli_list_subj_1_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf13,20,Punjabi,sentence_audio,active,2,s_boy_boy_opened_door,6024,878.4,463.5,agent,1,exp_images/audio\PUNJABI\door.wav,IMG_10_P_ACT,exp_images/images/boy_opened_door.jpg,IMG_10,exp_images/sentences/Closed-door.jpg,STIM_10,stimuli_list_subj_1_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf13,21,Punjabi,sentence_audio,active,2,o_bucket_boy_filled_bucket,6290,893.7,544.5,object,0,exp_images/audio\PUNJABI\bucket.wav,IMG_09_P_ACT,exp_images/images/boy_filled_bucket.jpg,IMG_09,exp_images/sentences/Bucket.jpg,STIM_09,stimuli_list_subj_1_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf13,22,Punjabi,sentence_audio,passive,2,o_dog_girl_fed_dog,5878,947.2,725.0,object,0,exp_images/audio\PUNJABI\p_fed.wav,IMG_16_P_PWA,exp_images/images/girl_fed_dog.jpg,IMG_16,exp_images/sentences/Fed-dog-passive.jpg,STIM_34,stimuli_list_subj_1_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf13,23,Punjabi,sentence_audio,passive,2,s_driver_driver_wash_scooter,6164,797.1,439.5,agent,1,exp_images/audio\PUNJABI\p_scooter.wav,IMG_14_P_PWA,exp_images/images/driver_wash_scooter.jpg,IMG_14,exp_images/sentences/Washed-scooter-passive.jpg,STIM_32,stimuli_list_subj_1_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf13,24,Punjabi,sentence_audio,passive,2,o_picture_artiste_drew_picture,5860,1054.5,476.3,object,0,exp_images/audio\PUNJABI\p_picture.wav,IMG_07_P_PWA,exp_images/images/artiste_drew_picture.jpg,IMG_07,exp_images/sentences/Painting-passive.jpg,STIM_25,stimuli_list_subj_1_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf13,25,Punjabi,sentence_audio,passive_dropped_agent,2,o_tree_girl_plant_tree,6044,678.9,539.0,object,0,exp_images/audio\PUNJABI\p_woa_sapling.wav,IMG_03_P_PNA,exp_images/images/girl_plant_tree.jpg,IMG_03,exp_images/sentences/Sapling-woa.jpg,STIM_39,stimuli_list_subj_1_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf13,26,Punjabi,sentence_audio,passive_dropped_agent,2,s_child_child_throw_frisbee,5890,1046.4,431.9,agent,1,exp_images/audio\PUNJABI\p_woa_frisbee.wav,IMG_12_P_PNA,exp_images/images/child_throw_frisbee.jpg,IMG_12,exp_images/sentences/Frisbee-woa.jpg,STIM_48,stimuli_list_subj_1_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf13,27,Punjabi,sentence_audio,passive_dropped_agent,2,s_boy_boy_broke_vase,6334,800.4,441.9,agent,1,exp_images/audio\PUNJABI\p_woa_vase.wav,IMG_08_P_PNA,exp_images/images/boy_broke_vase.jpg,IMG_08,exp_images/sentences/Vase-woa.jpg,STIM_44,stimuli_list_subj_1_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf13,28,English,sentence_audio,active,2,o_box_man_pushed_box,6578,1101.1,444.4,object,0,exp_images/audio\ENGLISH\box.wav,IMG_05_E_ACT,exp_images/images/man_pushed_box.jpg,IMG_05,exp_images/sentences/active_man_box.jpg,STIM_59,stimuli_list_subj_1_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf13,29,English,sentence_audio,active,2,o_shrub_man_cut_shrub,5588,787.5,513.0,object,0,exp_images/audio\ENGLISH\shrub.wav,IMG_04_E_ACT,exp_images/images/man_cut_shrub.jpg,IMG_04,exp_images/sentences/active_man_shrub.jpg,STIM_58,stimuli_list_subj_1_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf13,30,English,sentence_audio,active,2,o_window_girl_opened_window,6426,1121.8,352.8,object,0,exp_images/audio\ENGLISH\window.wav,IMG_02_E_ACT,exp_images/images/girl_opened_window.jpg,IMG_02,exp_images/sentences/active_girl_window.jpg,STIM_56,stimuli_list_subj_1_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf13,31,English,sentence_audio,passive,2,o_hole_dog_dug_hole,5800,967.4,747.6,object,0,exp_images/audio\ENGLISH\p_dug.wav,IMG_13_E_PWA,exp_images/images/dog_dug_hole.jpg,IMG_13,exp_images/sentences/passive_dog_hole.jpg,STIM_85,stimuli_list_subj_1_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf13,32,English,sentence_audio,passive,2,o_veg_boy_cut_vegetables,5484,921.1,794.6,object,0,exp_images/audio\ENGLISH\p_veg.wav,IMG_18_E_PWA,exp_images/images/boy_cut_vegetables.jpg,IMG_18,exp_images/sentences/passive_boy_vegetables.jpg,STIM_90,stimuli_list_subj_1_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf13,35,English,sentence_audio,passive_dropped_agent,2,s_woman_woman_read_letter,6288,972.3,437.7,agent,1,exp_images/audio\ENGLISH\p_woa_letter.wav,IMG_17_E_PNA,exp_images/images/women_read_letter.jpg,IMG_17,exp_images/sentences/noagent_women_letter.jpg,STIM_107,stimuli_list_subj_1_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf13,36,English,sentence_audio,passive_dropped_agent,2,s_girl_girl_lit_lamp,5418,1022.3,378.9,agent,1,exp_images/audio\ENGLISH\p_woa_lamp.wav,IMG_01_E_PNA,exp_images/images/girl_lighted_lamp.jpg,IMG_01,exp_images/sentences/noagent_girl_lamp.jpg,STIM_91,stimuli_list_subj_1_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf14,19,Punjabi,sentence_audio,passive,2,s_child_child_play_tabla,6186,983.6,346.2,agent,1,exp_images/audio\PUNJABI\p_tabla.wav,IMG_11_P_PWA,exp_images/images/child_play_tabla.jpg,IMG_11,exp_images/sentences/Tabla-passive.jpg,STIM_29,stimuli_list_subj_2_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf14,20,Punjabi,sentence_audio,passive,2,o_door_boy_opened_door,6094,964.6,505.5,object,0,exp_images/audio\PUNJABI\p_door.wav,IMG_10_P_PWA,exp_images/images/boy_opened_door.jpg,IMG_10,exp_images/sentences/Closed-door-passive.jpg,STIM_28,stimuli_list_subj_2_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf14,21,Punjabi,sentence_audio,passive,2,o_bucket_boy_filled_bucket,5704,920.2,596.7,object,0,exp_images/audio\PUNJABI\p_bucket.wav,IMG_09_P_PWA,exp_images/images/boy_filled_bucket.jpg,IMG_09,exp_images/sentences/Bucket-passive.jpg,STIM_27,stimuli_list_subj_2_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf14,22,Punjabi,sentence_audio,passive_dropped_agent,2,o_dog_girl_fed_dog,6286,964.4,704.3,object,0,exp_images/audio\PUNJABI\p_woa_fed.wav,IMG_16_P_PNA,exp_images/images/girl_fed_dog.jpg,IMG_16,exp_images/sentences/Fed-dog-woa.jpg,STIM_52,stimuli_list_subj_2_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf14,23,Punjabi,sentence_audio,passive_dropped_agent,2,o_scooter_driver_wash_scooter,5654,1000.9,587.2,object,0,exp_images/audio\PUNJABI\p_woa_scooter.wav,IMG_14_P_PNA,exp_images/images/driver_wash_scooter.jpg,IMG_14,exp_images/sentences/Washed-scooter-woa.jpg,STIM_50,stimuli_list_subj_2_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf14,24,Punjabi,sentence_audio,passive_dropped_agent,2,o_picture_artiste_drew_picture,5560,1048.9,505.7,object,0,exp_images/audio\PUNJABI\p_woa_picture.wav,IMG_07_P_PNA,exp_images/images/artiste_drew_picture.jpg,IMG_07,exp_images/sentences/Painting-woa.jpg,STIM_43,stimuli_list_subj_2_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf14,25,English,sentence_audio,active,2,o_tree_girl_plant_tree,6264,798.1,680.8,object,0,exp_images/audio\ENGLISH\sapling.wav,IMG_03_E_ACT,exp_images/images/girl_plant_tree.jpg,IMG_03,exp_images/sentences/active_girl_sapling.jpg,STIM_57,stimuli_list_subj_2_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf14,26,English,sentence_audio,active,2,o_frisbee_child_throw_frisbee,5628,798.5,344.7,object,0,exp_images/audio\ENGLISH\frisbee.wav,IMG_12_E_ACT,exp_images/images/child_throw_frisbee.jpg,IMG_12,exp_images/sentences/active_child_frisbee.jpg,STIM_66,stimuli_list_subj_2_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf14,27,English,sentence_audio,active,2,s_boy_boy_broke_vase,5488,778.9,437.0,agent,1,exp_images/audio\ENGLISH\vase.wav,IMG_08_E_ACT,exp_images/images/boy_broke_vase.jpg,IMG_08,exp_images/sentences/active_boy_vase.jpg,STIM_62,stimuli_list_subj_2_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf14,28,English,sentence_audio,passive,2,s_man_man_pushed_box,5836,923.6,370.2,agent,1,exp_images/audio\ENGLISH\p_box.wav,IMG_05_E_PWA,exp_images/images/man_pushed_box.jpg,IMG_05,exp_images/sentences/passive_man_box.jpg,STIM_77,stimuli_list_subj_2_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf14,29,English,sentence_audio,passive,2,o_shrub_man_cut_shrub,5698,769.7,466.9,object,0,exp_images/audio\ENGLISH\p_shrub.wav,IMG_04_E_PWA,exp_images/images/man_cut_shrub.jpg,IMG_04,exp_images/sentences/passive_man_shrub.jpg,STIM_76,stimuli_list_subj_2_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf14,30,English,sentence_audio,passive,2,s_girl_girl_opened_window,5436,859.4,493.5,agent,1,exp_images/audio\ENGLISH\p_window.wav,IMG_02_E_PWA,exp_images/images/girl_opened_window.jpg,IMG_02,exp_images/sentences/passive_girl_window.jpg,STIM_74,stimuli_list_subj_2_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf14,31,English,sentence_audio,passive_dropped_agent,2,s_dog_dog_dug_hole,5734,864.6,552.3,agent,1,exp_images/audio\ENGLISH\p_woa_dug.wav,IMG_13_E_PNA,exp_images/images/dog_dug_hole.jpg,IMG_13,exp_images/sentences/noagent_dog_hole.jpg,STIM_103,stimuli_list_subj_2_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf14,32,English,sentence_audio,passive_dropped_agent,2,o_veg_boy_cut_vegetables,5516,895.8,792.8,object,0,exp_images/audio\ENGLISH\p_woa_veg.wav,IMG_18_E_PNA,exp_images/images/boy_cut_vegetables.jpg,IMG_18,exp_images/sentences/noagent_boy_vegetables.jpg,STIM_108,stimuli_list_subj_2_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf14,33,English,sentence_audio,passive_dropped_agent,2,o_cake_girl_baked_cake,5830,980.8,561.1,object,0,exp_images/audio\ENGLISH\p_woa_cake.wav,IMG_15_E_PNA,exp_images/images/girl_baked_cake.jpg,IMG_15,exp_images/sentences/noagent_girl_cake.jpg,STIM_105,stimuli_list_subj_2_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf14,34,Punjabi,sentence_audio,active,2,o_clothes_woman_folded_clothes,5702,884.1,551.6,object,0,exp_images/audio\PUNJABI\clothes.wav,IMG_06_P_ACT,exp_images/images/women_fold_clothes.jpg,IMG_06,exp_images/sentences/Folded-clothes.jpg,STIM_06,stimuli_list_subj_2_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf14,35,Punjabi,sentence_audio,active,2,o_letter_woman_read_letter,5596,1036.4,620.9,object,0,exp_images/audio\PUNJABI\letter.wav,IMG_17_P_ACT,exp_images/images/women_read_letter.jpg,IMG_17,exp_images/sentences/Letter.jpg,STIM_17,stimuli_list_subj_2_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf14,36,Punjabi,sentence_audio,active,2,o_lamp_girl_light_lamp,5482,766.7,566.6,object,0,exp_images/audio\PUNJABI\lamp.wav,IMG_01_P_ACT,exp_images/images/girl_lighted_lamp.jpg,IMG_01,exp_images/sentences/Lamp.jpg,STIM_01,stimuli_list_subj_2_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf15,19,Punjabi,sentence_audio,passive_dropped_agent,2,o_tabla_child_play_tabla,6256,794.3,566.1,object,0,exp_images/audio\PUNJABI\p_woa_tabla.wav,IMG_11_P_PNA,exp_images/images/child_play_tabla.jpg,IMG_11,exp_images/sentences/Tabla-woa.jpg,STIM_47,stimuli_list_subj_3_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf15,20,Punjabi,sentence_audio,passive_dropped_agent,2,o_door_boy_opened_door,5748,1001.8,413.0,object,0,exp_images/audio\PUNJABI\p_woa_door.wav,IMG_10_P_PNA,exp_images/images/boy_opened_door.jpg,IMG_10,exp_images/sentences/Closed-door-woa.jpg,STIM_46,stimuli_list_subj_3_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf15,21,Punjabi,sentence_audio,passive_dropped_agent,2,s_boy_boy_filled_bucket,6570,1038.2,304.3,agent,1,exp_images/audio\PUNJABI\p_woa_tub.wav,IMG_09_P_PNA,exp_images/images/boy_filled_bucket.jpg,IMG_09,exp_images/sentences/Bucket-woa.jpg,STIM_45,stimuli_list_subj_3_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf15,22,English,sentence_audio,active,2,o_dog_girl_fed_dog,5866,927.1,687.1,object,0,exp_images/audio\ENGLISH\fed.wav,IMG_16_E_ACT,exp_images/images/girl_fed_dog.jpg,IMG_16,exp_images/sentences/active_girl_dog.jpg,STIM_70,stimuli_list_subj_3_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf15,23,English,sentence_audio,active,2,o_scooter_driver_wash_scooter,6194,1002.0,462.9,object,0,exp_images/audio\ENGLISH\scooter.wav,IMG_14_E_ACT,exp_images/images/driver_wash_scooter.jpg,IMG_14,exp_images/sentences/active_driver_scooter.jpg,STIM_68,stimuli_list_subj_3_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf15,24,English,sentence_audio,active,2,o_picture_artiste_drew_picture,5448,1051.7,425.6,object,0,exp_images/audio\ENGLISH\picture.wav,IMG_07_E_ACT,exp_images/images/artiste_drew_picture.jpg,IMG_07,exp_images/sentences/active_artist_picture.jpg,STIM_61,stimuli_list_subj_3_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf15,25,English,sentence_audio,passive,2,o_tree_girl_plant_tree,5496,716.3,477.1,object,0,exp_images/audio\ENGLISH\p_sapling.wav,IMG_03_E_PWA,exp_images/images/girl_plant_tree.jpg,IMG_03,exp_images/sentences/passive_girl_sapling.jpg,STIM_75,stimuli_list_subj_3_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf15,26,English,sentence_audio,passive,2,s_child_child_throw_frisbee,5588,1049.4,340.2,agent,1,exp_images/audio\ENGLISH\p_frisbee.wav,IMG_12_E_PWA,exp_images/images/child_throw_frisbee.jpg,IMG_12,exp_images/sentences/passive_child_frisbee.jpg,STIM_84,stimuli_list_subj_3_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf15,27,English,sentence_audio,passive,2,o_vase_boy_broke_vase,6072,955.2,478.4,object,0,exp_images/audio\ENGLISH\p_vase.wav,IMG_08_E_PWA,exp_images/images/boy_broke_vase.jpg,IMG_08,exp_images/sentences/passive_boy_vase.jpg,STIM_80,stimuli_list_subj_3_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf15,28,English,sentence_audio,passive_dropped_agent,2,o_box_man_pushed_box,5870,1112.4,385.1,object,0,exp_images/audio\ENGLISH\p_woa_box.wav,IMG_05_E_PNA,exp_images/images/man_pushed_box.jpg,IMG_05,exp_images/sentences/noagent_man_box.jpg,STIM_95,stimuli_list_subj_3_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf15,29,English,sentence_audio,passive_dropped_agent,2,o_shrub_man_cut_shrub,5644,848.4,375.8,object,0,exp_images/audio\ENGLISH\p_woa_shrub.wav,IMG_04_E_PNA,exp_images/images/man_cut_shrub.jpg,IMG_04,exp_images/sentences/noagent_man_shrub.jpg,STIM_94,stimuli_list_subj_3_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf15,30,English,sentence_audio,passive_dropped_agent,2,s_girl_girl_opened_window,5998,935.1,383.2,agent,1,exp_images/audio\ENGLISH\p_woa_window.wav,IMG_02_E_PNA,exp_images/images/girl_opened_window.jpg,IMG_02,exp_images/sentences/noagent_girl_window.jpg,STIM_92,stimuli_list_subj_3_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf15,31,Punjabi,sentence_audio,active,2,s_dog_dog_dug_hole,5810,882.0,550.1,agent,1,exp_images/audio\PUNJABI\dug.wav,IMG_13_P_ACT,exp_images/images/dog_dug_hole.jpg,IMG_13,exp_images/sentences/Dog-dug.jpg,STIM_13,stimuli_list_subj_3_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf15,32,Punjabi,sentence_audio,active,2,o_veg_boy_cut_vegetables,5662,922.7,736.6,object,0,exp_images/audio\PUNJABI\veg.wav,IMG_18_P_ACT,exp_images/images/boy_cut_vegetables.jpg,IMG_18,exp_images/sentences/Veg.jpg,STIM_18,stimuli_list_subj_3_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf15,33,Punjabi,sentence_audio,active,2,s_girl_girl_baked_cake,5922,878.5,364.2,agent,1,exp_images/audio\PUNJABI\cake.wav,IMG_15_P_ACT,exp_images/images/girl_baked_cake.jpg,IMG_15,exp_images/sentences/Cake.jpg,STIM_15,stimuli_list_subj_3_b.csv,ACT,active,agent_first,agent_overt,0.0,
